ID	Concept	Doculect	Value
302	person	AOM-Ngun-2	ʊ̀nòː / bɛ́no᷇ː 
303	person	APB-Mumfu-1	ø / ø
304	person	DNM-Mumfu-2	màwɛ̌n / mbɛ̂ː
305	person	BKB-Mashi-2	mwɪ̀ / bʊ́ní
306	person	KFK-Mashi-1	mwɪ̀ / bʊ́ní
307	person	ABS-Missong-1	ǹnò / bànɛ̂bʊ̄
308	person	AGA-Missong-2	n̄nōwʊ́ / bànɛ᷇bʊ́~ǹnò / bànɛ᷇ː
309	male	NVB-Abar-7	nan
310	male	ECL-Abar-8	nan
311	male	NMA-Abar-1	ʊ̀ɲə́ŋhṍ / bwɪ̄ɲə́ŋhṍ
312	male	NAC-Abar-2	ʊ̀ɲə́ŋhȭ / bə́ɲə́ŋhȭ
313	male	NEM-Ajumbu-9	nan
314	male	NVI-Ajumbu-1	tsɪ̀ / ə̀kə́tsɪ̂~átsɪ̂
315	male	KMN-Ajumbu-2	ŋʊ̀dzʊ̀ŋ / âdû
316	male	KDC-Ajumbu-10	nan
317	male	ENB-Biya-1	nan
318	male	ICN-Biya-2	nan
319	male	NNB-Buu-3	nan
320	male	MNJ-Buu-4	nan
321	male	KEM-Buu-1	nan
322	male	KCY-Buu-2	nan
323	male	KHK-Fang-12	nan
324	male	DPN-Fang-13	nan
325	male	KDV-Fang-1	ŋmə̀lə́sʊ̂ŋ / ŋmɪ̂bə̀lyœ̌sʊ̂ŋ
326	male	KJS-Fang-2	ŋmə̀lə́sʊ̂ŋ / bə̀lyœ̌sʊ̂ŋ
327	male	JGY-Koshin-3	nan
328	male	TEL-Koshin-4	nan
329	male	DPJ-Koshin-1	mʷə̀nɲû (mʷìn)  /  bə̀nô
330	male	MRY-Koshin-2	ŋmɪ̀nɲʊ̂ /  bə̀nô
331	male	KCS-Kung-3	nan
332	male	NJS-Kung-4	nan
333	male	ZKG-Kung-1	wə̀nôː / ɣyə̂nôːɣə̀
334	male	BNM-Kung-2	nʊ̂ː / nʊ̂ːɣɨ̀
335	male	NMN-Mundabli-3	nan
336	male	CEN-Mundabli-2	nan
337	male	LFN-Mundabli-1	mònó / ø
338	male	NIN-Mundabli-4	mònó / nóːbɛ́n
339	male	NGT-Munken-3	nan
340	male	NUN-Munken-4	nan
341	male	NEA-Munken-1	ʊ̀nʊ̀ɱfə́~ʊ̀nɛ̀nʊ̀mfə́ / bə́nʊ́mfə̄
