Doculect	Segment	Zscore	Normedcount	SalienceScore
BAAMashi4	b	0.11	73	8
BAAMashi4	bʷ	1.87	11	21
BAAMashi4	d	3.32	84	279
BAAMashi4	dzʷ	5.05	2	10
BAAMashi4	dʒ	0.34	21	7
BAAMashi4	dʒʷ	-0.22	0	0
BAAMashi4	dʷ	-0.19	0	0
BAAMashi4	e	-0.66	10	-7
BAAMashi4	eː	0.91	13	12
BAAMashi4	f	0.9	67	60
BAAMashi4	fʲ	0.26	2	1
BAAMashi4	fʷ	4.15	15	62
BAAMashi4	g	-0.51	11	-6
BAAMashi4	gb	-0.52	8	-4
BAAMashi4	gʷ	0.19	2	0
BAAMashi4	h	-0.75	0	0
BAAMashi4	i	-0.03	55	-2
BAAMashi4	iː	2.12	17	36
BAAMashi4	j	-1.51	11	-17
BAAMashi4	k	-1.78	46	-82
BAAMashi4	kp	-1.15	8	-9
BAAMashi4	kpʳʷ	-0.2	0	0
BAAMashi4	kpʷ	-0.14	0	0
BAAMashi4	kx	-0.71	0	0
BAAMashi4	kʰ	-0.14	0	0
BAAMashi4	kʲ	-0.4	0	0
BAAMashi4	kʷ	0.42	10	4
BAAMashi4	l	-0.19	27	-5
BAAMashi4	m	0.47	101	47
BAAMashi4	mʷ	1.32	4	5
BAAMashi4	n	0.34	113	38
BAAMashi4	nʷ	-0.2	0	0
BAAMashi4	o	-0.62	25	-16
BAAMashi4	oː	2.45	32	79
BAAMashi4	p	1.8	8	14
BAAMashi4	q	-0.14	0	0
BAAMashi4	r	0.69	2	1
BAAMashi4	s	-0.6	19	-11
BAAMashi4	sʷ	-0.14	0	0
BAAMashi4	t	1.01	57	58
BAAMashi4	ts	3.09	63	195
BAAMashi4	tsʷ	-0.24	0	0
BAAMashi4	tsː	-0.14	0	0
BAAMashi4	tʃ	-0.6	8	-5
BAAMashi4	tʃʷ	2.51	2	5
BAAMashi4	tʰ	-0.24	0	0
BAAMashi4	tʲ	0.27	2	1
BAAMashi4	tʷ	-0.43	0	0
BAAMashi4	tˢ	-0.14	0	0
BAAMashi4	u	2.28	50	114
BAAMashi4	uʱ	-0.48	0	0
BAAMashi4	uː	4.21	15	63
BAAMashi4	uːʱ	-0.14	0	0
BAAMashi4	v	-0.45	0	0
BAAMashi4	vʷ	-0.24	0	0
BAAMashi4	w	-1.38	8	-11
BAAMashi4	z	3.69	73	270
BAAMashi4	zː	-0.14	0	0
BAAMashi4	²¹	-0.14	0	0
BAAMashi4	³	2.25	132	297
BAAMashi4	³¹	-0.2	0	0
BAAMashi4	³⁵	-0.14	0	0
BAAMashi4	¹	-1.33	203	-270
BAAMashi4	¹³	3.26	6	20
BAAMashi4	¹⁵	1.55	61	95
BAAMashi4	ã	-0.44	0	0
BAAMashi4	ãː	-0.33	0	0
BAAMashi4	æ	-0.25	0	0
BAAMashi4	æː	-0.2	0	0
BAAMashi4	æ̃	-0.2	0	0
BAAMashi4	õ	-0.34	0	0
BAAMashi4	õː	-0.31	0	0
BAAMashi4	ø	-0.54	0	0
BAAMashi4	øː	-0.28	0	0
BAAMashi4	ĩ	-0.26	0	0
BAAMashi4	ĩː	-0.14	0	0
BAAMashi4	ŋ	-0.53	67	-35
BAAMashi4	ŋm	-0.53	0	0
BAAMashi4	ŋmʷ	-0.14	0	0
BAAMashi4	ŋʷ	0.59	2	1
BAAMashi4	ŋˤ	-0.14	0	0
BAAMashi4	œ	-0.36	0	0
BAAMashi4	œː	-0.29	0	0
BAAMashi4	œ̃	-0.14	0	0
BAAMashi4	ũ	-0.28	0	0
BAAMashi4	ũʱ	-0.14	0	0
BAAMashi4	ũː	-0.24	0	0
BAAMashi4	ɑ	0.34	2	1
BAAMashi4	ɑː	-0.4	0	0
BAAMashi4	ɑ̃	-0.14	0	0
BAAMashi4	ɑ̃ː	-0.14	0	0
BAAMashi4	ɒ	0.37	4	1
BAAMashi4	ɒː	-0.28	0	0
BAAMashi4	ɒ̃	-0.14	0	0
BAAMashi4	ɒ̃ː	-0.14	0	0
BAAMashi4	ɔ	-1.06	13	-14
BAAMashi4	ɔː	-0.94	0	0
BAAMashi4	ɔ̃	-0.23	0	0
BAAMashi4	ɔ̃ː	-0.19	0	0
BAAMashi4	ɘ	0.36	2	1
BAAMashi4	ɘː	-0.29	0	0
BAAMashi4	ə	-0.72	120	-86
BAAMashi4	əː	1.24	15	19
BAAMashi4	əˠ	-0.14	0	0
BAAMashi4	ə̃	1.71	2	3
BAAMashi4	ə̃ː	-0.2	0	0
BAAMashi4	ɛ	-1.05	0	0
BAAMashi4	ɛː	-1.1	0	0
BAAMashi4	ɛ̃	-0.32	0	0
BAAMashi4	ɛ̃ː	-0.28	0	0
BAAMashi4	ɠ	-0.14	0	0
BAAMashi4	ɣ	1.14	21	24
BAAMashi4	ɥ	-0.31	4	-1
BAAMashi4	ɦ	-0.24	0	0
BAAMashi4	ɦː	-0.16	0	0
BAAMashi4	ɨ	-0.68	0	0
BAAMashi4	ɨː	-0.34	0	0
BAAMashi4	ɨ̃	-0.24	0	0
BAAMashi4	ɪ	-1.06	17	-18
BAAMashi4	ɪː	0.34	4	1
BAAMashi4	ɪ̃	-0.26	0	0
BAAMashi4	ɪ̃ː	-0.22	0	0
BAAMashi4	ɯ	-0.2	0	0
BAAMashi4	ɱ	-0.44	0	0
BAAMashi4	ɲ	-0.89	8	-7
BAAMashi4	ɲʲ	-0.79	0	0
BAAMashi4	ɲʷ	-0.4	0	0
BAAMashi4	ɳ	-0.14	0	0
BAAMashi4	ʃ	-0.22	15	-3
BAAMashi4	ʃʲ	0.49	4	2
BAAMashi4	ʃʷ	-0.4	0	0
BAAMashi4	ʉ	-0.26	0	0
BAAMashi4	ʉʱ	-0.14	0	0
BAAMashi4	ʉː	-0.14	0	0
BAAMashi4	ʊ	1.05	99	103
BAAMashi4	ʊʱ	-0.47	0	0
BAAMashi4	ʊʱː	-0.14	0	0
BAAMashi4	ʊː	4.54	40	182
BAAMashi4	ʊ̃	-0.38	0	0
BAAMashi4	ʊ̃ː	-0.33	0	0
BAAMashi4	ʊ̤	-0.14	0	0
BAAMashi4	ʒ	-0.6	0	0
BAAMashi4	ʒʷ	-0.2	0	0
BAAMashi4	ʔ	-0.5	0	0
BAAMashi4	β	-0.35	0	0
BAAMashi4	βʷ	-0.14	0	0
BAAMashi4	ẽ	-0.23	0	0
BAAMashi4	ẽː	-0.14	0	0
BAAMashi4	⁴⁵	-0.14	0	0
BAAMashi4	⁵	-0.27	283	-77
BAAMashi4	⁵³	0.39	19	7
BAAMashi4	⁵¹	-1.02	32	-33
BAAMashi4	ⁿb	-0.37	0	0
BAAMashi4	ⁿbʷ	-0.37	0	0
BAAMashi4	ⁿd	-0.45	0	0
BAAMashi4	ⁿdʷ	-0.14	0	0
BAAMashi4	ⁿt	-0.4	0	0
BKBMashi2	a	1.19	176	210
BKBMashi2	aː	-0.16	19	-3
BKBMashi2	b	0.27	76	21
BKBMashi2	bʷ	-0.91	0	0
BKBMashi2	d	1.72	57	98
BKBMashi2	dzʷ	-0.2	0	0
BKBMashi2	dʒ	-0.65	9	-6
BKBMashi2	dʒʷ	-0.22	0	0
BKBMashi2	dʷ	-0.19	0	0
BKBMashi2	e	0.38	25	10
BKBMashi2	eː	-0.04	6	0
BKBMashi2	f	0.2	55	11
BKBMashi2	fʲ	-0.6	0	0
BKBMashi2	fʷ	-0.59	0	0
BKBMashi2	g	0.29	20	6
BKBMashi2	gb	-0.29	9	-3
BKBMashi2	gʷ	-0.31	0	0
BKBMashi2	h	-0.75	0	0
BKBMashi2	i	0.43	71	31
BKBMashi2	iː	-0.63	4	-3
BKBMashi2	j	-0.01	37	0
BKBMashi2	k	-0.81	79	-64
BKBMashi2	kp	-0.2	14	-3
BKBMashi2	kpʳʷ	-0.2	0	0
BKBMashi2	kpʷ	-0.14	0	0
BKBMashi2	kx	-0.33	1	0
BKBMashi2	kʰ	-0.14	0	0
BKBMashi2	kʲ	-0.4	0	0
BKBMashi2	kʷ	-0.69	0	0
BKBMashi2	l	-0.48	23	-11
BKBMashi2	m	0.99	112	111
BKBMashi2	mʷ	-0.56	0	0
BKBMashi2	n	0.85	125	107
BKBMashi2	nʷ	-0.2	0	0
BKBMashi2	o	-0.36	31	-11
BKBMashi2	oː	-0.7	3	-2
BKBMashi2	p	2.15	9	19
BKBMashi2	q	-0.14	0	0
BKBMashi2	r	2.75	5	14
BKBMashi2	s	-0.19	25	-5
BKBMashi2	sʷ	-0.14	0	0
BKBMashi2	t	1.87	65	121
BKBMashi2	ts	0.81	30	24
BKBMashi2	tsʷ	-0.24	0	0
BKBMashi2	tsː	-0.14	0	0
BKBMashi2	tʃ	0.71	17	12
BKBMashi2	tʃʷ	-0.41	0	0
BKBMashi2	tʰ	4.08	1	4
BKBMashi2	tʲ	-0.35	0	0
BKBMashi2	tʷ	-0.43	0	0
BKBMashi2	tˢ	-0.14	0	0
BKBMashi2	u	-0.31	19	-6
BKBMashi2	uʱ	-0.48	0	0
BKBMashi2	uː	-0.6	1	-1
BKBMashi2	uːʱ	-0.14	0	0
BKBMashi2	v	-0.45	0	0
BKBMashi2	vʷ	-0.24	0	0
BKBMashi2	w	1.72	61	105
BKBMashi2	z	1.22	39	47
BKBMashi2	zː	-0.14	0	0
BKBMashi2	²¹	-0.14	0	0
BKBMashi2	³	0.7	86	60
BKBMashi2	³¹	-0.2	0	0
BKBMashi2	³⁵	-0.14	0	0
BKBMashi2	¹	-1.59	186	-296
BKBMashi2	¹³	-0.09	1	0
BKBMashi2	¹⁵	1.39	58	80
BKBMashi2	ã	-0.44	0	0
BKBMashi2	ãː	-0.33	0	0
BKBMashi2	æ	-0.25	0	0
BKBMashi2	æː	-0.2	0	0
BKBMashi2	æ̃	-0.2	0	0
BKBMashi2	õ	-0.34	0	0
BKBMashi2	õː	-0.31	0	0
BKBMashi2	ø	-0.54	0	0
BKBMashi2	øː	-0.28	0	0
BKBMashi2	ĩ	-0.26	0	0
BKBMashi2	ĩː	-0.14	0	0
BKBMashi2	ŋ	0.36	90	32
BKBMashi2	ŋm	-0.27	1	0
BKBMashi2	ŋmʷ	-0.14	0	0
BKBMashi2	ŋʷ	-0.34	0	0
BKBMashi2	ŋˤ	-0.14	0	0
BKBMashi2	œ	-0.05	1	0
BKBMashi2	œː	-0.29	0	0
BKBMashi2	œ̃	-0.14	0	0
BKBMashi2	ũ	-0.28	0	0
BKBMashi2	ũʱ	-0.14	0	0
BKBMashi2	ũː	-0.24	0	0
BKBMashi2	ɑ	-0.47	0	0
BKBMashi2	ɑː	-0.4	0	0
BKBMashi2	ɑ̃	-0.14	0	0
BKBMashi2	ɑ̃ː	-0.14	0	0
BKBMashi2	ɒ	-0.32	0	0
BKBMashi2	ɒː	-0.28	0	0
BKBMashi2	ɒ̃	-0.14	0	0
BKBMashi2	ɒ̃ː	-0.14	0	0
BKBMashi2	ɔ	0.69	37	26
BKBMashi2	ɔː	-0.7	1	-1
BKBMashi2	ɔ̃	-0.23	0	0
BKBMashi2	ɔ̃ː	-0.19	0	0
BKBMashi2	ɘ	-0.34	0	0
BKBMashi2	ɘː	-0.29	0	0
BKBMashi2	ə	-0.37	154	-57
BKBMashi2	əː	0.17	7	1
BKBMashi2	əˠ	-0.14	0	0
BKBMashi2	ə̃	-0.56	0	0
BKBMashi2	ə̃ː	-0.2	0	0
BKBMashi2	ɛ	-0.94	3	-3
BKBMashi2	ɛː	-0.94	1	-1
BKBMashi2	ɛ̃	-0.32	0	0
BKBMashi2	ɛ̃ː	-0.28	0	0
BKBMashi2	ɠ	-0.14	0	0
BKBMashi2	ɣ	0.38	11	4
BKBMashi2	ɥ	-0.61	0	0
BKBMashi2	ɦ	-0.24	0	0
BKBMashi2	ɦː	-0.16	0	0
BKBMashi2	ɨ	-0.35	1	0
BKBMashi2	ɨː	-0.34	0	0
BKBMashi2	ɨ̃	-0.24	0	0
BKBMashi2	ɪ	-0.3	49	-15
BKBMashi2	ɪː	-0.04	3	0
BKBMashi2	ɪ̃	-0.26	0	0
BKBMashi2	ɪ̃ː	-0.22	0	0
BKBMashi2	ɯ	-0.2	0	0
BKBMashi2	ɱ	-0.44	0	0
BKBMashi2	ɲ	-0.06	21	-1
BKBMashi2	ɲʲ	-0.79	0	0
BKBMashi2	ɲʷ	-0.4	0	0
BKBMashi2	ɳ	7.21	1	7
BKBMashi2	ʃ	0.14	19	3
BKBMashi2	ʃʲ	-0.59	0	0
BKBMashi2	ʃʷ	-0.4	0	0
BKBMashi2	ʉ	-0.26	0	0
BKBMashi2	ʉʱ	-0.14	0	0
BKBMashi2	ʉː	-0.14	0	0
BKBMashi2	ʊ	0.5	82	41
BKBMashi2	ʊʱ	0.19	1	0
BKBMashi2	ʊʱː	-0.14	0	0
BKBMashi2	ʊː	-0.22	5	-1
BKBMashi2	ʊ̃	-0.38	0	0
BKBMashi2	ʊ̃ː	-0.33	0	0
BKBMashi2	ʊ̤	-0.14	0	0
BKBMashi2	ʒ	-0.6	0	0
BKBMashi2	ʒʷ	-0.2	0	0
BKBMashi2	ʔ	-0.45	1	0
BKBMashi2	β	-0.35	0	0
BKBMashi2	βʷ	-0.14	0	0
BKBMashi2	ẽ	-0.23	0	0
BKBMashi2	ẽː	-0.14	0	0
BKBMashi2	⁴⁵	-0.14	0	0
BKBMashi2	⁵	0.82	337	276
BKBMashi2	⁵³	-0.71	6	-4
BKBMashi2	⁵¹	-0.44	43	-19
BKBMashi2	ⁿb	-0.37	0	0
BKBMashi2	ⁿbʷ	-0.37	0	0
BKBMashi2	ⁿd	-0.45	0	0
BKBMashi2	ⁿdʷ	-0.14	0	0
BKBMashi2	ⁿt	-0.4	0	0
BNMKung2	a	-1.07	86	-92
BNMKung2	aː	-0.49	15	-7
BNMKung2	b	-0.87	54	-47
BNMKung2	bʷ	-0.41	2	-1
BNMKung2	d	-0.76	15	-11
BNMKung2	dzʷ	-0.2	0	0
BNMKung2	dʒ	-1.3	1	-1
BNMKung2	dʒʷ	-0.22	0	0
BNMKung2	dʷ	-0.19	0	0
BNMKung2	e	-0.24	16	-4
BNMKung2	eː	-0.59	2	-1
BNMKung2	f	0.61	62	38
BNMKung2	fʲ	-0.6	0	0
BNMKung2	fʷ	-0.59	0	0
BNMKung2	g	-0.42	12	-5
BNMKung2	gb	-1.22	5	-6
BNMKung2	gʷ	-0.31	0	0
BNMKung2	h	-0.75	0	0
BNMKung2	i	-0.12	52	-6
BNMKung2	iː	-0.42	5	-2
BNMKung2	j	-0.87	22	-19
BNMKung2	k	2.09	177	370
BNMKung2	kp	-1.95	3	-6
BNMKung2	kpʳʷ	-0.2	0	0
BNMKung2	kpʷ	-0.14	0	0
BNMKung2	kx	1.16	5	6
BNMKung2	kʰ	-0.14	0	0
BNMKung2	kʲ	-0.4	0	0
BNMKung2	kʷ	-0.69	0	0
BNMKung2	l	0.39	35	14
BNMKung2	m	-0.49	81	-40
BNMKung2	mʷ	-0.56	0	0
BNMKung2	n	-2.82	39	-110
BNMKung2	nʷ	-0.2	0	0
BNMKung2	o	-0.18	35	-6
BNMKung2	oː	0.28	12	3
BNMKung2	p	1.8	8	14
BNMKung2	q	-0.14	0	0
BNMKung2	r	-0.69	0	0
BNMKung2	s	1.66	52	86
BNMKung2	sʷ	-0.14	0	0
BNMKung2	t	-0.38	44	-17
BNMKung2	ts	0.6	27	16
BNMKung2	tsʷ	-0.24	0	0
BNMKung2	tsː	7.21	2	14
BNMKung2	tʃ	-1.47	2	-3
BNMKung2	tʃʷ	-0.41	0	0
BNMKung2	tʰ	-0.24	0	0
BNMKung2	tʲ	-0.35	0	0
BNMKung2	tʷ	-0.43	0	0
BNMKung2	tˢ	-0.14	0	0
BNMKung2	u	0.44	28	12
BNMKung2	uʱ	-0.48	0	0
BNMKung2	uː	-0.26	2	-1
BNMKung2	uːʱ	-0.14	0	0
BNMKung2	v	0.21	2	0
BNMKung2	vʷ	-0.24	0	0
BNMKung2	w	0.84	46	39
BNMKung2	z	0.27	26	7
BNMKung2	zː	7.21	1	7
BNMKung2	²¹	-0.14	0	0
BNMKung2	³	-0.65	46	-30
BNMKung2	³¹	-0.2	0	0
BNMKung2	³⁵	-0.14	0	0
BNMKung2	¹	-0.28	272	-77
BNMKung2	¹³	-0.76	0	0
BNMKung2	¹⁵	-1.06	14	-15
BNMKung2	ã	-0.44	0	0
BNMKung2	ãː	-0.33	0	0
BNMKung2	æ	-0.25	0	0
BNMKung2	æː	-0.2	0	0
BNMKung2	æ̃	-0.2	0	0
BNMKung2	õ	-0.34	0	0
BNMKung2	õː	-0.31	0	0
BNMKung2	ø	-0.54	0	0
BNMKung2	øː	-0.28	0	0
BNMKung2	ĩ	-0.26	0	0
BNMKung2	ĩː	-0.14	0	0
BNMKung2	ŋ	-0.22	75	-16
BNMKung2	ŋm	-0.27	1	0
BNMKung2	ŋmʷ	-0.14	0	0
BNMKung2	ŋʷ	-0.34	0	0
BNMKung2	ŋˤ	-0.14	0	0
BNMKung2	œ	-0.05	1	0
BNMKung2	œː	2.52	2	5
BNMKung2	œ̃	-0.14	0	0
BNMKung2	ũ	-0.28	0	0
BNMKung2	ũʱ	-0.14	0	0
BNMKung2	ũː	-0.24	0	0
BNMKung2	ɑ	-0.47	0	0
BNMKung2	ɑː	-0.4	0	0
BNMKung2	ɑ̃	-0.14	0	0
BNMKung2	ɑ̃ː	-0.14	0	0
BNMKung2	ɒ	-0.32	0	0
BNMKung2	ɒː	-0.28	0	0
BNMKung2	ɒ̃	-0.14	0	0
BNMKung2	ɒ̃ː	-0.14	0	0
BNMKung2	ɔ	0.47	34	16
BNMKung2	ɔː	0.98	8	8
BNMKung2	ɔ̃	-0.23	0	0
BNMKung2	ɔ̃ː	-0.19	0	0
BNMKung2	ɘ	-0.34	0	0
BNMKung2	ɘː	-0.29	0	0
BNMKung2	ə	0.79	267	210
BNMKung2	əː	2.45	24	59
BNMKung2	əˠ	-0.14	0	0
BNMKung2	ə̃	-0.56	0	0
BNMKung2	ə̃ː	-0.2	0	0
BNMKung2	ɛ	-0.74	8	-6
BNMKung2	ɛː	-0.15	6	-1
BNMKung2	ɛ̃	-0.32	0	0
BNMKung2	ɛ̃ː	-0.28	0	0
BNMKung2	ɠ	-0.14	0	0
BNMKung2	ɣ	0.83	17	14
BNMKung2	ɥ	-0.38	3	-1
BNMKung2	ɦ	-0.24	0	0
BNMKung2	ɦː	-0.16	0	0
BNMKung2	ɨ	0.62	4	2
BNMKung2	ɨː	2.22	1	2
BNMKung2	ɨ̃	-0.24	0	0
BNMKung2	ɪ	0.52	84	44
BNMKung2	ɪː	-0.04	3	0
BNMKung2	ɪ̃	-0.26	0	0
BNMKung2	ɪ̃ː	-0.22	0	0
BNMKung2	ɯ	-0.2	0	0
BNMKung2	ɱ	0.94	1	1
BNMKung2	ɲ	-0.7	11	-8
BNMKung2	ɲʲ	-0.79	0	0
BNMKung2	ɲʷ	-0.4	0	0
BNMKung2	ɳ	-0.14	0	0
BNMKung2	ʃ	-1.33	3	-4
BNMKung2	ʃʲ	-0.59	0	0
BNMKung2	ʃʷ	-0.4	0	0
BNMKung2	ʉ	-0.26	0	0
BNMKung2	ʉʱ	-0.14	0	0
BNMKung2	ʉː	-0.14	0	0
BNMKung2	ʊ	-0.15	62	-9
BNMKung2	ʊʱ	-0.47	0	0
BNMKung2	ʊʱː	-0.14	0	0
BNMKung2	ʊː	-0.09	6	-1
BNMKung2	ʊ̃	-0.38	0	0
BNMKung2	ʊ̃ː	-0.33	0	0
BNMKung2	ʊ̤	-0.14	0	0
BNMKung2	ʒ	0.36	5	2
BNMKung2	ʒʷ	-0.2	0	0
BNMKung2	ʔ	2.42	57	138
BNMKung2	β	-0.35	0	0
BNMKung2	βʷ	-0.14	0	0
BNMKung2	ẽ	-0.23	0	0
BNMKung2	ẽː	-0.14	0	0
BNMKung2	⁴⁵	-0.14	0	0
BNMKung2	⁵	1.06	349	370
BNMKung2	⁵³	2.17	40	87
BNMKung2	⁵¹	-0.23	47	-11
BNMKung2	ⁿb	-0.37	0	0
BNMKung2	ⁿbʷ	-0.37	0	0
BNMKung2	ⁿd	-0.45	0	0
BNMKung2	ⁿdʷ	-0.14	0	0
BNMKung2	ⁿt	-0.4	0	0
CENMundabli2	a	0.06	131	8
CENMundabli2	aː	-0.33	17	-6
CENMundabli2	b	0.63	83	53
CENMundabli2	bʷ	0.1	4	0
CENMundabli2	d	1.19	48	57
CENMundabli2	dzʷ	-0.2	0	0
CENMundabli2	dʒ	-0.48	11	-5
CENMundabli2	dʒʷ	0.62	2	1
CENMundabli2	dʷ	-0.19	0	0
CENMundabli2	e	-0.1	18	-2
CENMundabli2	eː	1.18	15	18
CENMundabli2	f	-0.49	43	-21
CENMundabli2	fʲ	-0.6	0	0
CENMundabli2	fʷ	-0.59	0	0
CENMundabli2	g	0.29	20	6
CENMundabli2	gb	1.12	15	17
CENMundabli2	gʷ	0.7	4	3
CENMundabli2	h	-0.75	0	0
CENMundabli2	i	0.14	61	9
CENMundabli2	iː	0.01	7	0
CENMundabli2	j	1.26	59	74
CENMundabli2	k	-1.93	41	-79
CENMundabli2	kp	1.72	26	45
CENMundabli2	kpʳʷ	-0.2	0	0
CENMundabli2	kpʷ	-0.14	0	0
CENMundabli2	kx	-0.71	0	0
CENMundabli2	kʰ	-0.14	0	0
CENMundabli2	kʲ	0.07	2	0
CENMundabli2	kʷ	0.31	9	3
CENMundabli2	l	-1.2	13	-16
CENMundabli2	m	1.14	115	131
CENMundabli2	mʷ	0.38	2	1
CENMundabli2	n	1.37	137	187
CENMundabli2	nʷ	-0.2	0	0
CENMundabli2	o	0.65	54	35
CENMundabli2	oː	-0.59	4	-2
CENMundabli2	p	-0.96	0	0
CENMundabli2	q	-0.14	0	0
CENMundabli2	r	0.69	2	1
CENMundabli2	s	0.02	28	0
CENMundabli2	sʷ	7.21	2	14
CENMundabli2	t	-0.7	41	-29
CENMundabli2	ts	1.43	39	56
CENMundabli2	tsʷ	4.75	2	10
CENMundabli2	tsː	-0.14	0	0
CENMundabli2	tʃ	1.72	24	41
CENMundabli2	tʃʷ	-0.41	0	0
CENMundabli2	tʰ	-0.24	0	0
CENMundabli2	tʲ	-0.35	0	0
CENMundabli2	tʷ	1.54	2	3
CENMundabli2	tˢ	-0.14	0	0
CENMundabli2	u	0.11	24	3
CENMundabli2	uʱ	0.48	2	1
CENMundabli2	uː	0.43	4	2
CENMundabli2	uːʱ	-0.14	0	0
CENMundabli2	v	-0.45	0	0
CENMundabli2	vʷ	-0.24	0	0
CENMundabli2	w	-0.97	15	-15
CENMundabli2	z	1.22	39	47
CENMundabli2	zː	-0.14	0	0
CENMundabli2	²¹	-0.14	0	0
CENMundabli2	³	0.66	85	56
CENMundabli2	³¹	-0.2	0	0
CENMundabli2	³⁵	-0.14	0	0
CENMundabli2	¹	-0.8	238	-191
CENMundabli2	¹³	0.58	2	1
CENMundabli2	¹⁵	1.89	67	127
CENMundabli2	ã	0.58	2	1
CENMundabli2	ãː	-0.33	0	0
CENMundabli2	æ	-0.25	0	0
CENMundabli2	æː	-0.2	0	0
CENMundabli2	æ̃	-0.2	0	0
CENMundabli2	õ	-0.34	0	0
CENMundabli2	õː	-0.31	0	0
CENMundabli2	ø	0.08	2	0
CENMundabli2	øː	-0.28	0	0
CENMundabli2	ĩ	-0.26	0	0
CENMundabli2	ĩː	-0.14	0	0
CENMundabli2	ŋ	1.01	107	108
CENMundabli2	ŋm	-0.53	0	0
CENMundabli2	ŋmʷ	-0.14	0	0
CENMundabli2	ŋʷ	1.52	4	6
CENMundabli2	ŋˤ	-0.14	0	0
CENMundabli2	œ	0.88	4	4
CENMundabli2	œː	2.52	2	5
CENMundabli2	œ̃	-0.14	0	0
CENMundabli2	ũ	-0.28	0	0
CENMundabli2	ũʱ	-0.14	0	0
CENMundabli2	ũː	-0.24	0	0
CENMundabli2	ɑ	0.34	2	1
CENMundabli2	ɑː	-0.4	0	0
CENMundabli2	ɑ̃	-0.14	0	0
CENMundabli2	ɑ̃ː	-0.14	0	0
CENMundabli2	ɒ	5.37	33	177
CENMundabli2	ɒː	4.53	20	91
CENMundabli2	ɒ̃	-0.14	0	0
CENMundabli2	ɒ̃ː	-0.14	0	0
CENMundabli2	ɔ	-0.77	17	-13
CENMundabli2	ɔː	0.02	4	0
CENMundabli2	ɔ̃	-0.23	0	0
CENMundabli2	ɔ̃ː	-0.19	0	0
CENMundabli2	ɘ	1.06	4	4
CENMundabli2	ɘː	0.62	2	1
CENMundabli2	ə	-0.77	115	-88
CENMundabli2	əː	0.44	9	4
CENMundabli2	əˠ	-0.14	0	0
CENMundabli2	ə̃	-0.56	0	0
CENMundabli2	ə̃ː	-0.2	0	0
CENMundabli2	ɛ	-0.34	18	-6
CENMundabli2	ɛː	0.65	11	7
CENMundabli2	ɛ̃	-0.32	0	0
CENMundabli2	ɛ̃ː	-0.28	0	0
CENMundabli2	ɠ	-0.14	0	0
CENMundabli2	ɣ	-0.46	0	0
CENMundabli2	ɥ	-0.15	6	-1
CENMundabli2	ɦ	5.29	50	264
CENMundabli2	ɦː	7.09	11	78
CENMundabli2	ɨ	-0.68	0	0
CENMundabli2	ɨː	-0.34	0	0
CENMundabli2	ɨ̃	-0.24	0	0
CENMundabli2	ɪ	-0.89	24	-21
CENMundabli2	ɪː	2.24	9	20
CENMundabli2	ɪ̃	-0.26	0	0
CENMundabli2	ɪ̃ː	-0.22	0	0
CENMundabli2	ɯ	-0.2	0	0
CENMundabli2	ɱ	-0.44	0	0
CENMundabli2	ɲ	-0.57	13	-7
CENMundabli2	ɲʲ	1.33	4	5
CENMundabli2	ɲʷ	-0.4	0	0
CENMundabli2	ɳ	-0.14	0	0
CENMundabli2	ʃ	-0.59	11	-7
CENMundabli2	ʃʲ	2.9	13	38
CENMundabli2	ʃʷ	1.46	2	3
CENMundabli2	ʉ	-0.26	0	0
CENMundabli2	ʉʱ	-0.14	0	0
CENMundabli2	ʉː	-0.14	0	0
CENMundabli2	ʊ	-1.37	24	-33
CENMundabli2	ʊʱ	-0.47	0	0
CENMundabli2	ʊʱː	-0.14	0	0
CENMundabli2	ʊː	3.32	31	103
CENMundabli2	ʊ̃	-0.38	0	0
CENMundabli2	ʊ̃ː	-0.33	0	0
CENMundabli2	ʊ̤	-0.14	0	0
CENMundabli2	ʒ	-0.6	0	0
CENMundabli2	ʒʷ	-0.2	0	0
CENMundabli2	ʔ	-0.3	4	-1
CENMundabli2	β	-0.35	0	0
CENMundabli2	βʷ	-0.14	0	0
CENMundabli2	ẽ	-0.23	0	0
CENMundabli2	ẽː	-0.14	0	0
CENMundabli2	⁴⁵	-0.14	0	0
CENMundabli2	⁵	-1.63	216	-352
CENMundabli2	⁵³	2.42	43	104
CENMundabli2	⁵¹	0.4	59	24
CENMundabli2	ⁿb	-0.37	0	0
CENMundabli2	ⁿbʷ	-0.37	0	0
CENMundabli2	ⁿd	-0.45	0	0
CENMundabli2	ⁿdʷ	-0.14	0	0
CENMundabli2	ⁿt	-0.4	0	0
DNMMumfu2	a	0.82	161	131
DNMMumfu2	aː	0.68	29	20
DNMMumfu2	b	-1.08	50	-54
DNMMumfu2	bʷ	-0.91	0	0
DNMMumfu2	d	-0.4	21	-8
DNMMumfu2	dzʷ	-0.2	0	0
DNMMumfu2	dʒ	-0.32	13	-4
DNMMumfu2	dʒʷ	-0.22	0	0
DNMMumfu2	dʷ	-0.19	0	0
DNMMumfu2	e	-0.24	16	-4
DNMMumfu2	eː	-0.59	2	-1
DNMMumfu2	f	-1.42	27	-38
DNMMumfu2	fʲ	-0.6	0	0
DNMMumfu2	fʷ	-0.59	0	0
DNMMumfu2	g	2.07	40	83
DNMMumfu2	gb	1.59	17	27
DNMMumfu2	gʷ	-0.31	0	0
