	Doculect1	Doculect2	cosDistance
72778	f25bungu	l52lunda	0.972486847
74800	g24bondei	g32kwere	0.972486794
88876	m62soli	p23simakonde	0.972473530
82467	h32suku	l31alubakasai	0.972468993
82361	h321soonde	m15mambwe	0.972440083
35391	b51duma	b51dumala	0.972432974
89402	p14ngindo	p22mwera	0.972423873
88651	m41taabwa	n12ngoni	0.972420416
70800	e72agiryama	g44bndzwani	0.972397939
87977	m11pimbwe	m41taabwa	0.972396769
72064	f21sukuma	n13matengo	0.972394985
75650	g34nguungulu	g37kutu	0.972369468
76383	g39saghala	je41maragoli	0.972368672
72296	f23sumbwa	g22bsouthpare	0.972360596
78474	g61sangu	p11ndengeleko	0.972341918
70602	e71aupperpokomo	g42dunguja	0.972326110
82883	jd53shi	s41xhosa	0.972319118
89498	p23simakonde	s41xhosa	0.972280540
69200	e622cvunjo	g22bsouthpare	0.972270844
83466	je11runyoro	je21runyambo	0.972269411
88411	m23nyiha	m64tonga	0.972249936
82482	h32suku	m21ndali	0.972234001
67941	e621bmachame	e621dkibosho	0.972231820
70566	e71aupperpokomo	e72agiryama	0.972209100
70795	e72agiryama	g42aamu	0.972208418
79064	g65kinga	p11ndengeleko	0.972190724
81264	h16flaadi	p11ndengeleko	0.972183330
75315	g32kwere	g37kutu	0.972182448
62030	d32birabunia	g61sangu	0.972158805
80643	h16cizobe	h321soonde	0.972116857
88500	m25safwa	m28lambya	0.972116680
89350	p11ndengeleko	zaambojarawan	0.972107268
89656	s41xhosa	s44ndebele	0.972089954
69378	e623akiseri	e65gweno	0.972065664
88645	m41taabwa	m62soli	0.972064299
88643	m41taabwa	m54lamba	0.972045882
72452	f23sumbwa	p25mabia	0.972035309
88308	m21wanda	m61lenje	0.972029228
78460	g61sangu	m62soli	0.972019791
73090	f32nyaturucha	jd65hangaza	0.972018974
62159	d32birabunia	p21yao	0.971995403
69074	e622cmamba	je25mkwaya	0.971982869
66786	e541chuka	je25mkwaya	0.971954570
74465	g22bsouthpare	g42aamu	0.971944978
45422	bwazzajarawan	zaambojarawan	0.971938459
75961	g35luguru	p23simakonde	0.971935787
82469	h32suku	l33lubashaba	0.971912766
88822	m61lenje	n13matengo	0.971890612
89403	p14ngindo	p23simakonde	0.971882992
78446	g61sangu	m15mambwe	0.971881020
82409	h321soonde	s41xhosa	0.971869166
71365	e74atuveta	g36kami	0.971865861
84526	je24kerebe	je25kilegi	0.971856661
87114	l12bholu	s42zulu	0.971837489
85306	je401ngoreme	je403suba	0.971817668
79947	h16akisikongo2013	h16bkindibu2013	0.971812811
65907	e53meruimenti	jd64shubi	0.971781526
74766	g23sambaa	n21tumbukamalawi	0.971762098
75629	g33zaramo	p25mabia	0.971758796
35396	b51duma	b602kaningisud	0.971729030
72727	f25bungu	jd67kivinza	0.971726755
38639	b71aibtekeibalicongo	b77bfumu	0.971708341
84799	je25kilegi	p12rufiji	0.971681873
58180	d14enya	h32suku	0.971667035
83183	jd65hangaza	m22namwanga	0.971655227
79892	h13kikunyi1989	m21ndali	0.971652964
79752	h131kisundicongokimongo1988	m21ndali	0.971624623
81880	h16kimbatangidinga	m41taabwa	0.971576534
77273	g42swahili	g43kae	0.971566076
78201	g52ndamba	g62hehe	0.971562048
88245	m21ndali	m21wanda	0.971561473
80635	h16cizobe	h16gkimpangu2012	0.971551725
65808	e53meruimenti	e541chuka	0.971546602
89230	n31chewa	s16kalanga	0.971545872
74938	g24bondei	n21tumbukamalawi	0.971528977
73413	f33langi	g51pogoro	0.971519964
87840	l52lunda	s42zulu	0.971503994
79056	g65kinga	n12ngoni	0.971503830
76419	g39saghala	m21ndali	0.971491574
82741	h42hunganna	n21tumbukamalawi	0.971471434
83794	je14rukiga	je22haya	0.971415003
79047	g65kinga	m52lala	0.971393517
58254	d14enya	m31nyakyusa	0.971364025
81423	h16gntandu	h16kimbeko	0.971354833
72423	f23sumbwa	m28lambya	0.971335045
88836	m61lenje	p23simakonde	0.971302965
79956	h16akisikongo2013	h16gntandu	0.971288322
88029	m12lungwa	m23nyiha	0.971252599
71570	f12bende	g61sangu	0.971238978
79879	h13kikunyi1989	l33lubashaba	0.971229253
88291	m21ndali	s41xhosa	0.971223495
78051	g51pogoro	g63bena	0.971201135
88607	m31nyakyusa	n13matengo	0.971123113
80639	h16cizobe	h16kimbatangidinga	0.971100489
46637	c105mbenga	c61mongo	0.971091575
53604	c41ngombe	p12rufiji	0.971081515
68355	e621dkibosho	e622akimochi	0.971071717
88351	m22namwanga	m24malila	0.971069542
88279	m21ndali	p25mabia	0.971062302
75444	g32kwere	n11manda	0.971060385
78405	g61sangu	je32luyia	0.971006722
79779	h131kisundicongokimongo1988	p11ndengeleko	0.971005494
88650	m41taabwa	n11manda	0.971002132
79840	h13kikunyi1989	je17gwere	0.970991487
74451	g22bsouthpare	g23sambaa	0.970989812
70792	e72agiryama	g401mwani	0.970988230
87073	l12bholu	m31nyakyusa	0.970959417
62161	d32birabunia	p23simakonde	0.970957336
80505	h16cimbala	h16kimbatangidinga	0.970932989
83415	jd67kivinza	m42bemba	0.970923575
86632	k31luyana	m62soli	0.970918121
73451	f33langi	jd65hangaza	0.970910995
79209	g66wanji	p11ndengeleko	0.970906070
78173	g51pogoro	p11ndengeleko	0.970897782
76112	g36kami	n13matengo	0.970896770
75959	g35luguru	p21yao	0.970876196
79156	g66wanji	k21lozi	0.970857624
76545	g401mwani	je41maragoli	0.970851151
80634	h16cizobe	h16flaadi	0.970817677
88264	m21ndali	n13matengo	0.970811145
67950	e621bmachame	e65gweno	0.970793632
62160	d32birabunia	p22mwera	0.970782333
87798	l52lunda	m28lambya	0.970779434
88238	m15mambwe	s41xhosa	0.970766897
78459	g61sangu	m61lenje	0.970753059
79238	h111hangala	h131kisundicongokimongo1988	0.970749431
74828	g24bondei	h131kisundicongokimongo1988	0.970719870
78771	g63bena	p11ndengeleko	0.970689372
78331	g52ndamba	p23simakonde	0.970675857
81290	h16flaadi	zaambojarawan	0.970660134
87208	l221lwalwa	m21wanda	0.970618949
82477	h32suku	m11pimbwe	0.970607364
81745	h16kikongo	m14rungu	0.970570324
82376	h321soonde	m64tonga	0.970559060
73936	g12kagulu	g39saghala	0.970557906
83577	je12rutooro	je22haya	0.970529283
74519	g22bsouthpare	je17gwere	0.970520057
72420	f23sumbwa	m23nyiha	0.970515989
80371	h16cilinji	h16kimbeko	0.970505759
65906	e53meruimenti	jd62rundi	0.970474327
85709	je41maragoli	m23nyiha	0.970447165
75998	g36kami	g64pangwa	0.970443794
1	a11londo	a122bakundu	0.970439753
34401	b501wanzie	b51dumala	0.970422109
80029	h16akisikongo2013	m14rungu	0.970405089
71136	e73digo	s11shona	0.970391663
88445	m23nyiha	s42zulu	0.970379440
88138	m14rungu	m21wanda	0.970375227
78444	g61sangu	m13fipa	0.970357660
87219	l221lwalwa	m61lenje	0.970322049
88494	m24malila	s42zulu	0.970318880
88856	m62soli	m64tonga	0.970318367
48352	c24koyo	c25mboshi	0.970299870
71371	e74atuveta	g42aamu	0.970278310
78973	g65kinga	jd53shi	0.970268291
75014	g31zigua	h16kikongo	0.970263519
48350	c24koyo	c25condinga	0.970248831
87058	l12bholu	l52lunda	0.970224020
34406	b501wanzie	b602kaningisud	0.970219966
76581	g401mwani	m21ndali	0.970218625
83180	jd65hangaza	m15mambwe	0.970217772
87069	l12bholu	m23nyiha	0.970217769
71615	f12bende	je17gwere	0.970216510
74453	g22bsouthpare	g31zigua	0.970197121
84600	je24kerebe	p12rufiji	0.970195641
88016	m11pimbwe	s41xhosa	0.970193015
83121	jd65hangaza	jd66kiha	0.970190430
80224	h16bkindibu2013	h16cimbala	0.970183685
79084	g65kinga	s41xhosa	0.970181646
78147	g51pogoro	m21wanda	0.970174589
74629	g23sambaa	g33zaramo	0.970162041
68998	e622cmamba	g22bsouthpare	0.970138005
78461	g61sangu	m64tonga	0.970136397
78717	g63bena	k15mbunda	0.970121748
79043	g65kinga	m28lambya	0.970089469
88690	m42bemba	m64tonga	0.970071369
79900	h13kikunyi1989	m41taabwa	0.970056788
72071	f21sukuma	p11ndengeleko	0.970048679
78420	g61sangu	k15mbunda	0.970047847
78204	g52ndamba	g65kinga	0.970047567
58258	d14enya	m54lamba	0.970046316
87793	l52lunda	m21wanda	0.970044215
76634	g401mwani	zaambojarawan	0.970043356
75935	g35luguru	m41taabwa	0.970038472
79737	h131kisundicongokimongo1988	l31alubakasai	0.970000023
86465	k15mbunda	m23nyiha	0.969999574
61994	d32birabunia	f23sumbwa	0.969966554
68789	e622clema	f33langi	0.969966515
80096	h16akisolongodrc2012	h16kikongo	0.969957905
78199	g51pogoro	zaambojarawan	0.969943455
88276	m21ndali	p21yao	0.969938338
83978	je15luganda	p11ndengeleko	0.969921436
78180	g51pogoro	p23simakonde	0.969918550
59728	d24songola	m12lungwa	0.969911911
88307	m21wanda	m54lamba	0.969910405
88318	m21wanda	n21tumbukamalawi	0.969899342
83683	je13runyankore	je16lusoga	0.969894467
89173	n14mpoto	s41xhosa	0.969894142
88402	m23nyiha	m25safwa	0.969873015
87113	l12bholu	s41xhosa	0.969864566
87221	l221lwalwa	m64tonga	0.969858537
71286	e74adawida	m21ndali	0.969849684
68149	e621csiha	e622akimochi	0.969840815
88096	m13fipa	m64tonga	0.969805231
74457	g22bsouthpare	g34nguungulu	0.969780034
87491	l33lubashaba	m64tonga	0.969768496
71699	f12bende	p21yao	0.969744828
88303	m21wanda	m31nyakyusa	0.969741709
75446	g32kwere	n13matengo	0.969738093
78950	g65kinga	h13kikunyi1989	0.969732857
87284	l23songe	m41taabwa	0.969730666
79046	g65kinga	m42bemba	0.969721766
78454	g61sangu	m31nyakyusa	0.969687683
71219	e74adawida	h32suku	0.969680396
87795	l52lunda	m23nyiha	0.969673126
71363	e74atuveta	g34nguungulu	0.969640769
72767	f25bungu	l12bholu	0.969630464
76322	g39saghala	g61sangu	0.969618628
83486	je11runyoro	je44zanaki	0.969603550
76529	g401mwani	je17gwere	0.969574264
78400	g61sangu	je25jita	0.969565500
75151	g32doe	g42aamu	0.969556478
88555	m28lambya	m64tonga	0.969518692
71946	f21sukuma	g52ndamba	0.969513065
79242	h111hangala	h16bkindibu2013	0.969483996
89089	n12ngoni	p12rufiji	0.969482984
70785	e72agiryama	g32kwere	0.969460279
79766	h131kisundicongokimongo1988	m64tonga	0.969458296
83122	jd65hangaza	jd67kivinza	0.969437093
78153	g51pogoro	m31nyakyusa	0.969432863
87203	l221lwalwa	m12lungwa	0.969421851
83935	je15luganda	l23songe	0.969385324
88652	m41taabwa	n13matengo	0.969373764
58239	d14enya	l52lunda	0.969369020
87485	l33lubashaba	m41taabwa	0.969354137
71685	f12bende	n11manda	0.969348258
62100	d32birabunia	k15mbunda	0.969342206
72597	f24kimbu	m11pimbwe	0.969331227
78467	g61sangu	n13matengo	0.969319181
80719	h16cizobe	m41taabwa	0.969298544
70586	e71aupperpokomo	g22bsouthpare	0.969276432
77061	g42aamu	m21ndali	0.969259202
58261	d14enya	m64tonga	0.969239825
78762	g63bena	n11manda	0.969231970
76475	g401mwani	g42aamu	0.969219399
81165	h16flaadi	h16kimbatangidinga	0.969207637
71675	f12bende	m41taabwa	0.969166524
75779	g34nguungulu	n11manda	0.969146186
88262	m21ndali	n11manda	0.969133287
78110	g51pogoro	je41maragoli	0.969130892
58193	d14enya	je15luganda	0.969129504
74639	g23sambaa	g42dunguja	0.969128224
78179	g51pogoro	p22mwera	0.969127772
69998	e64kahe	g22bsouthpare	0.969112259
80098	h16akisolongodrc2012	h16kimbeko	0.969108332
75378	g32kwere	je24kerebe	0.969101960
73088	f32nyaturucha	jd62rundi	0.969084161
71357	e74atuveta	g23sambaa	0.969077768
76372	g39saghala	je25jita	0.969073074
72091	f21sukuma	s41xhosa	0.969062287
88869	m62soli	p11ndengeleko	0.969053619
69777	e623mkuu	e65gweno	0.969052783
59733	d24songola	m21wanda	0.969050361
87931	l62nkoya	n13matengo	0.969024022
66059	e53merutig	f33langi	0.969016875
74461	g22bsouthpare	g39saghala	0.969006991
73205	f32nyaturuwil	f33langi	0.968990553
79259	h111hangala	h32suku	0.968989375
82884	jd53shi	s42zulu	0.968981579
72734	f25bungu	je17gwere	0.968967720
75782	g34nguungulu	n14mpoto	0.968966820
78160	g51pogoro	m64tonga	0.968922694
78747	g63bena	m23nyiha	0.968911799
79001	g65kinga	je41maragoli	0.968907018
75960	g35luguru	p22mwera	0.968906912
73269	f32nyaturuwil	jd62rundi	0.968881034
67973	e621bmachame	g22bsouthpare	0.968880415
87800	l52lunda	m41taabwa	0.968878611
88017	m11pimbwe	s42zulu	0.968878372
87217	l221lwalwa	m52lala	0.968862863
72699	f25bungu	h13kikunyi1989	0.968860962
78418	g61sangu	k11ciokwe	0.968859780
87215	l221lwalwa	m41taabwa	0.968830904
82892	jd62rundi	jd66kiha	0.968830634
59639	d24songola	g65kinga	0.968819355
78304	g52ndamba	m31nyakyusa	0.968810551
75461	g32kwere	p25mabia	0.968808461
87216	l221lwalwa	m42bemba	0.968803429
82357	h321soonde	m11pimbwe	0.968796283
81420	h16gntandu	h16hkinkanu2012	0.968774007
75546	g33zaramo	je24kerebe	0.968737847
75456	g32kwere	p14ngindo	0.968732157
79733	h131kisundicongokimongo1988	l12bholu	0.968720158
88299	m21wanda	m23nyiha	0.968718817
68589	e622akimochi	g22anorthpare	0.968715216
73271	f32nyaturuwil	jd65hangaza	0.968713303
88172	m14rungu	p25mabia	0.968708381
88190	m14rungu	zaambojarawan	0.968705816
73752	g11gogo	g32doe	0.968682194
78353	g61sangu	g64pangwa	0.968680399
79877	h13kikunyi1989	l31alubakasai	0.968674759
76370	g39saghala	je23zinza	0.968663196
25426	b203samaye	b252mahongwe	0.968655222
88191	m15mambwe	m21ndali	0.968652517
80706	h16cizobe	m11pimbwe	0.968646337
80085	h16akisolongodrc2012	h16bkindibu2013	0.968644024
78468	g61sangu	n14mpoto	0.968630751
7461	a41barombikang	a42abo	0.968628925
75445	g32kwere	n12ngoni	0.968617429
64028	e51kikuyu	e531mwimbi	0.968611976
84162	je17gwere	m21ndali	0.968599485
87352	l31alubakasai	m41taabwa	0.968589549
69885	e623mkuu	je41maragoli	0.968556041
75670	g34nguungulu	h111hangala	0.968546181
27900	b22bngom	b22emwesa	0.968534398
83184	jd65hangaza	m23nyiha	0.968531293
22884	b11ampongwe	b11fenenga	0.968529059
68566	e622akimochi	e623mkuu	0.968527575
78600	g62hehe	m24malila	0.968518187
78270	g52ndamba	k15mbunda	0.968509973
88667	m41taabwa	p25mabia	0.968504666
80093	h16akisolongodrc2012	h16gkimpangu2012	0.968500798
89504	p23simakonde	zaambojarawan	0.968498860
72786	f25bungu	m21ndali	0.968492900
81166	h16flaadi	h16kimbeko	0.968486609
78465	g61sangu	n11manda	0.968475422
74981	g31zigua	g42aamu	0.968451321
75481	g33zaramo	g35luguru	0.968421644
79250	h111hangala	h16gkimpangu2012	0.968413426
88901	m64tonga	n13matengo	0.968400907
78324	g52ndamba	p11ndengeleko	0.968392880
87970	m11pimbwe	m21wanda	0.968392539
81162	h16flaadi	h16gntandu	0.968391232
87806	l52lunda	m64tonga	0.968355631
84113	je17gwere	je23zinza	0.968333741
88247	m21ndali	m23nyiha	0.968319213
80366	h16cilinji	h16gkimpangu2012	0.968300377
78455	g61sangu	m41taabwa	0.968300031
72044	f21sukuma	m21ndali	0.968287746
79213	g66wanji	p15mbunga	0.968282568
85701	je41maragoli	m11pimbwe	0.968281562
89108	n12ngoni	s41xhosa	0.968262653
75928	g35luguru	m21wanda	0.968254973
29645	b252mahongwe	b25kota	0.968249859
88083	m13fipa	m21wanda	0.968249186
62147	d32birabunia	n13matengo	0.968240164
47491	c15bongili	c323mpama	0.968232973
83409	jd67kivinza	m23nyiha	0.968230975
66982	e54tharaka	jd64shubi	0.968220176
78643	g62hehe	s41xhosa	0.968210830
88032	m12lungwa	m28lambya	0.968208441
67946	e621bmachame	e623akiseri	0.968205436
72599	f24kimbu	m13fipa	0.968192639
80370	h16cilinji	h16kimbatangidinga	0.968171599
74107	g22anorthpare	g33zaramo	0.968167614
89522	p25mabia	zaambojarawan	0.968165707
72365	f23sumbwa	je17gwere	0.968143254
72421	f23sumbwa	m24malila	0.968126676
48348	c24koyo	c25abunji	0.968125865
68361	e621dkibosho	e623mkuu	0.968115026
14210	a62anukalonge	a62bmmala	0.968108944
78777	g63bena	p22mwera	0.968067694
35724	b51dumala	b602kaningisud	0.968063412
87254	l221lwalwa	s41xhosa	0.968062722
81859	h16kimbatangidinga	l33lubashaba	0.968032401
79190	g66wanji	m41taabwa	0.968026163
88239	m15mambwe	s42zulu	0.968017976
79216	g66wanji	p23simakonde	0.967968239
88664	m41taabwa	p21yao	0.967964766
85848	je43kuria	je43kuriamago	0.967950259
80039	h16akisikongo2013	m41taabwa	0.967940134
78849	g64pangwa	je32luyia	0.967924803
78560	g62hehe	je41maragoli	0.967923870
82100	h21akimbundu	l12bholu	0.967922204
69176	e622cvunjo	e64kahe	0.967921240
75828	g35luguru	g51pogoro	0.967909099
78532	g62hehe	jd53shi	0.967902047
72047	f21sukuma	m23nyiha	0.967898635
59741	d24songola	m42bemba	0.967883957
78606	g62hehe	m52lala	0.967879196
73460	f33langi	je17gwere	0.967874868
87799	l52lunda	m31nyakyusa	0.967864190
70994	e73digo	g44dmaore	0.967862746
71360	e74atuveta	g32doe	0.967851749
59665	d24songola	h32suku	0.967851674
83407	jd67kivinza	m21wanda	0.967851619
64034	e51kikuyu	e53miutini	0.967827548
78976	g65kinga	jd65hangaza	0.967797749
78479	g61sangu	p21yao	0.967797697
89425	p15mbunga	p23simakonde	0.967768906
78921	g64pangwa	p14ngindo	0.967763726
88460	m24malila	m64tonga	0.967751945
72417	f23sumbwa	m21ndali	0.967736645
79948	h16akisikongo2013	h16cilinji	0.967735181
72340	f23sumbwa	h16flaadi	0.967734514
72606	f24kimbu	m24malila	0.967725002
76973	g42aamu	h131kisundicongokimongo1988	0.967724608
72079	f21sukuma	p25mabia	0.967715283
88653	m41taabwa	n14mpoto	0.967714451
79786	h131kisundicongokimongo1988	p23simakonde	0.967698780
88451	m24malila	m25safwa	0.967695103
78605	g62hehe	m42bemba	0.967680134
75648	g34nguungulu	g35luguru	0.967677877
80501	h16cimbala	h16gkimpangu2012	0.967671550
84170	je17gwere	m41taabwa	0.967659464
89124	n13matengo	p14ngindo	0.967654501
72465	f23sumbwa	s42zulu	0.967642166
85710	je41maragoli	m24malila	0.967620809
86613	k31luyana	l62nkoya	0.967601766
75152	g32doe	g42dunguja	0.967583740
59734	d24songola	m22namwanga	0.967577052
69981	e64kahe	e74atuveta	0.967541028
86333	k11ciokwe	p21yao	0.967529131
72092	f21sukuma	s42zulu	0.967525734
83578	je12rutooro	je23zinza	0.967511782
74117	g22anorthpare	g42dunguja	0.967511285
78310	g52ndamba	m62soli	0.967500579
72344	f23sumbwa	h16kikongo	0.967489356
88665	m41taabwa	p22mwera	0.967466789
64027	e51kikuyu	e531muthambi	0.967462383
87065	l12bholu	m15mambwe	0.967447568
82831	jd53shi	m11pimbwe	0.967443011
71701	f12bende	p23simakonde	0.967431881
66981	e54tharaka	jd62rundi	0.967431756
71967	f21sukuma	h16flaadi	0.967429702
85020	je31lumasaaba	je32luyia	0.967428640
89637	s21venda	s53tsonga	0.967401038
88641	m41taabwa	m42bemba	0.967395834
69179	e622cvunjo	e71aupperpokomo	0.967389770
71159	e74adawida	f33langi	0.967385650
67948	e621bmachame	e623mkuu	0.967374980
83686	je13runyankore	je22haya	0.967371674
89114	n12ngoni	zaambojarawan	0.967352217
73867	g11gogo	m14rungu	0.967345656
88330	m21wanda	p23simakonde	0.967330585
72422	f23sumbwa	m25safwa	0.967329741
87683	l41kaonde	m64tonga	0.967329692
72451	f23sumbwa	p23simakonde	0.967304694
79038	g65kinga	m21wanda	0.967290703
71694	f12bende	p11ndengeleko	0.967289267
76476	g401mwani	g42dunguja	0.967287043
89148	n14mpoto	n21tumbukamalawi	0.967281352
73745	g11gogo	g12kagulu	0.967273290
89485	p22mwera	zaambojarawan	0.967268723
69174	e622cvunjo	e623dkeni	0.967264214
76637	g412mwiini	g42dunguja	0.967257336
78439	g61sangu	l52lunda	0.967256818
82303	h321soonde	jd67kivinza	0.967245583
89158	n14mpoto	p21yao	0.967234827
79214	g66wanji	p21yao	0.967234280
55485	c61ekonda	c61mongo	0.967230386
75085	g31zigua	m14rungu	0.967203628
88733	m52lala	m64tonga	0.967197732
76254	g37kutu	m14rungu	0.967191723
89499	p23simakonde	s42zulu	0.967188319
78751	g63bena	m31nyakyusa	0.967169415
58256	d14enya	m42bemba	0.967151166
78355	g61sangu	g66wanji	0.967148853
76316	g39saghala	g43kae	0.967136376
81629	h16hkinkanu2012	m41taabwa	0.967135886
70569	e71aupperpokomo	e74atuveta	0.967134853
88903	m64tonga	n21tumbukamalawi	0.967128341
86314	k11ciokwe	m62soli	0.967113422
87331	l31alubakasai	l33lubashaba	0.967111465
69601	e623dkeni	g22bsouthpare	0.967105219
73754	g11gogo	g33zaramo	0.967094455
78848	g64pangwa	je31lumasaaba	0.967080911
41475	b85dnsongo	b863pindi	0.967066202
87261	l23songe	l31alubakasai	0.967053665
79041	g65kinga	m24malila	0.967041998
79773	h131kisundicongokimongo1988	n14mpoto	0.967030736
71250	e74adawida	je41maragoli	0.967026480
82343	h321soonde	l12bholu	0.967022570
81034	h16dciwoyodrc2012	h16kikongo	0.967016489
78926	g64pangwa	p25mabia	0.967016090
88685	m41taabwa	zaambojarawan	0.967009724
75108	g31zigua	n14mpoto	0.967004381
72308	f23sumbwa	g401mwani	0.966999673
27548	b22bkoya	b22bngom	0.966983245
74462	g22bsouthpare	g401mwani	0.966979768
74996	g31zigua	h111hangala	0.966967709
69183	e622cvunjo	e74atuveta	0.966939009
58237	d14enya	l41kaonde	0.966908390
88915	m64tonga	p23simakonde	0.966907382
81271	h16flaadi	p23simakonde	0.966886563
80365	h16cilinji	h16flaadi	0.966851292
82004	h16kimbeko	m41taabwa	0.966844119
76323	g39saghala	g62hehe	0.966838933
83813	je14rukiga	je44zanaki	0.966816863
88255	m21ndali	m54lamba	0.966815083
79029	g65kinga	l52lunda	0.966803188
80097	h16akisolongodrc2012	h16kimbatangidinga	0.966783745
75624	g33zaramo	p14ngindo	0.966765418
83187	jd65hangaza	m28lambya	0.966754530
75614	g33zaramo	n13matengo	0.966737962
89122	n13matengo	p12rufiji	0.966737552
71180	e74adawida	g42aamu	0.966730561
79255	h111hangala	h16kimbeko	0.966716276
78138	g51pogoro	l52lunda	0.966712587
88928	m64tonga	s41xhosa	0.966710369
74848	g24bondei	h321soonde	0.966702284
74463	g22bsouthpare	g412mwiini	0.966666336
75832	g35luguru	g63bena	0.966657216
80738	h16cizobe	p11ndengeleko	0.966649261
87504	l33lubashaba	p11ndengeleko	0.966643186
72065	f21sukuma	n14mpoto	0.966641867
70992	e73digo	g44angazija	0.966636044
75292	g32doe	p25mabia	0.966633792
72689	f25bungu	g61sangu	0.966633662
88820	m61lenje	n11manda	0.966622585
88444	m23nyiha	s41xhosa	0.966605824
88405	m23nyiha	m41taabwa	0.966604297
78577	g62hehe	l12bholu	0.966591653
75673	g34nguungulu	h131kisundicongokimongo1988	0.966591230
75453	g32kwere	p11ndengeleko	0.966579747
74974	g31zigua	g35luguru	0.966575052
70762	e72agiryama	e74adawida	0.966560823
70600	e71aupperpokomo	g41bajuni	0.966555883
68859	e622clema	je12rutooro	0.966553766
75279	g32doe	n21tumbukamalawi	0.966552424
74454	g22bsouthpare	g32doe	0.966550364
75689	g34nguungulu	h16kimbatangidinga	0.966523816
78779	g63bena	p25mabia	0.966515602
72017	f21sukuma	k15mbunda	0.966512615
74294	g22asu	g43kae	0.966497570
72601	f24kimbu	m15mambwe	0.966493927
80638	h16cizobe	h16kikongo	0.966493202
89344	p11ndengeleko	s41xhosa	0.966469109
86334	k11ciokwe	p22mwera	0.966453895
83795	je14rukiga	je23zinza	0.966446168
71912	f21sukuma	f24kimbu	0.966428908
71273	e74adawida	l33lubashaba	0.966423014
86468	k15mbunda	m28lambya	0.966401238
70598	e71aupperpokomo	g401mwani	0.966393402
