ID	Concept	Doculect	Value	Tokens
676	devil	KMNAjumbu2	nǎːtàɲ / ànǎːtàɲ	n aː ¹⁵ t a ¹ ɲ
677	devil	KDCAjumbu10	nǎːtàɲ / ànǎːtàɲ	n aː ¹⁵ t a ¹ ɲ
678	devil	NNBBuu3	ǹti᷇ːn / bə̀nti᷇ːn	n ¹ t iː ¹³ n
679	devil	MNJBuu4	ǹtsɪ᷇ːn / bə̀ntsɪ᷇ːn	n ¹ ts ɪː ⁵³ n
680	devil	KEMBuu1	ǹti᷇ːn / bə̀nti᷇ːn	n ¹ t iː ¹³ n
681	devil	KCYBuu2	ǹti᷇ːn / bə̀nti᷇ːn	n ¹ t iː ¹³ n
682	devil	KHKFang12	ŋmə̀tʃʲə̂ / ŋmɪ̂mbə́tʃʲə̂	ŋm ə ¹ tʃ j ə ⁵¹
683	devil	DPNFang13	ŋmə̀tʃʲə̂ / ŋmɪ̀mbə́tʃʲə̂ ~ŋmə̀bə́tsɨ́ɣ / ŋmɪ̀mbə̀bə́tsɨ́ɣ	ŋm ə ¹ tʃ j ə ⁵¹
684	devil	KDVFang1	kɪ᷇m~ŋki᷇m	k ɪ ⁵³ m
685	devil	KJSFang2	kɪ᷇m~ŋki᷇m	k ɪ ⁵³ m
686	devil	JGYKoshin3	ŋ̀kə̀nə́ / bə̀ŋkə̀nə́	ŋ ¹ k ə ¹ n ə ⁵
687	devil	TELKoshin4	ø / bə̀tsə́	b ə ¹ ts ə ⁵
688	devil	MRYKoshin2	ŋkə̀nə́ /  bə́kxə́	ŋ k ə ¹ n ə ⁵
689	devil	KCSKung3	wùə̀tí / ɣʲə̂tʲə́	w u ¹ ə ¹ t i ⁵
690	devil	NJSKung4	wùə̀tí / ɣʲə̂tʲí	w u ¹ ə ¹ t i ⁵
691	devil	ZKGKung1	wə̀ʊ̀tʊ́ʔ / ɣyə̂ːtʊ́ʔ(ɣə́)	w ə ¹ ʊ ¹ t ʊ ⁵ ʔ
692	devil	BNMKung2	wʊ̀ə̀tí / ɣɨ᷇ːtiːə̀	w ʊ ¹ ə ¹ t i ⁵
693	devil	NMNMundabli3	kɛ̄ / kɛ̄	k ɛ ³
694	devil	CENMundabli2	kɛ́ / kɛ́ː	k ɛ ⁵
695	devil	LFNMundabli1	kɛ̄ / kɛ̄ːbó	k ɛ ³
696	devil	NINMundabli4	kɛ̄ː / kɛ̄ːbó	k ɛː ³
697	devil	NGTMunken3	ʊ̀tə̌ːn / bə̀tə̌ːn	ʊ ¹ t əː ¹⁵ n
698	devil	NUNMunken4	ʊ̀tə̌n / bə́tə̌n	ʊ ¹ t ə ¹⁵ n
699	devil	NEAMunken1	ʊ̀tə̌ːn / bə̀tə̌ːn	ʊ ¹ t əː ¹⁵ n
700	devil	TNTMunken2	ʊ̀tə̌ːn / bə́tə̌n	ʊ ¹ t əː ¹⁵ n
701	devil	MCANgun3	ʊ̄tə̄n / bìʊ̀tə̄n~bùtə̀n~bɛ̀tə̀n	ʊ ³ t ə ³ n
702	devil	KBMNgun4	ʊ̀tɛ̌ːn / bə́tɛ̌ːn	ʊ ¹ t ɛː ¹⁵ n
703	devil	WCANgun1	ʊ̀tə̌n / bə́tə̌n	ʊ ¹ t ə ¹⁵ n
704	devil	AOMNgun2	ʊ̀tɛ́n / bɛ́tɛ̄n	ʊ ¹ t ɛ ⁵ n
705	devil	APBMumfu1	kɛ̄ː / kɛ̄ːbə́	k ɛː ³
706	devil	DNMMumfu2	kɛ́ː / kɛ́ːbə́	k ɛː ⁵
707	devil	BKBMashi2	tsěē / bʊ̀tsěē	ts e ¹⁵ e ³
708	devil	KFKMashi1	tse᷇ː / bʊ́tse᷇ː	ts eː ⁵³
709	devil	ABSMissong1	ʊ̀tǎn / bátǎn	ʊ ¹ t a ¹⁵ n
710	devil	AGAMissong2	ʊ̀tǎːn / bátǎnbū	ʊ ¹ t aː ¹⁵ n
919	head	NVBAbar7	ɪ́fê~ɪ̀fɛ̀mó / ḿfê~m̀fɛ̀mó	ɪ ⁵ f e ⁵¹
920	head	ECLAbar8	ɪ̀fèː / mʷɪ̀ŋfèː	ɪ ¹ f eː ¹
921	head	NMAAbar1	ɪ́fê / mwɪ̀nfè	ɪ ⁵ f e ⁵¹
922	head	NACAbar2	ɪ̀fè / mə̀ɱfè	ɪ ¹ f e ¹
923	head	NEMAjumbu9	kʷú / kʷúlə́kə̄~kə̀kúːlə́	kʷ u ¹
924	head	NVIAjumbu1	kú / bə̀kʊ́ ~ kú / kúlə́	k u ¹
925	head	KMNAjumbu2	kú / kə̀kúːlə́	k u ¹
926	head	KDCAjumbu10	kʷú / kə̀kʊ́ːlə́	kʷ u ¹
927	head	NNBBuu3	fá / kə̄fátə́	f a ⁵
928	head	MNJBuu4	fā / kə̀fátə́	f a ³
929	head	KEMBuu1	fā / kə̀fátə́	f a ³
930	head	KCYBuu2	fā / kə̀fátə́	f a ³
931	head	KHKFang12	kú / tə̀kú	k u ¹
932	head	DPNFang13	kʷú / tə̀kʷú	kʷ u ¹
933	head	KDVFang1	kú / tə́kú	k u ¹
934	head	KJSFang2	kú / kúː~tə̀kúː	k u ¹
935	head	JGYKoshin3	kə́ / tə̀kə́	k ə ⁵
936	head	TELKoshin4	kˣə́ / tə̀kˣə́	kx ə ⁵
937	head	MRYKoshin2	kˣə́ ~ kɨ́ /  tə̀kə́	kx ə ⁵
938	head	KCSKung3	kə̀tú / tū	k ə ¹ t u ¹
939	head	NJSKung4	kə̀tᵗú / ʊ́tᵗú	k ə ¹ t u ¹
940	head	ZKGKung1	kə̀tʰú / ʊ́tʰú	k ə ¹ tʰ u ¹
941	head	BNMKung2	kə̀tú /ʊ̀tú	k ə ¹ t u ¹
942	head	NMNMundabli3	fó / fɑ́ɦ	f o ⁵
943	head	CENMundabli2	fó / fáː	f o ⁵
944	head	LFNMundabli1	fō / fá	f o ³
945	head	NINMundabli4	fōwə̄ / fākə́	f o ³ w ə ³
946	head	NGTMunken3	ɪ́fāː / áfàsə́	ɪ ⁵ f aː ³
947	head	NUNMunken4	ɪ́fɛ̂ / áfɛ̂	ɪ ⁵ f ɛ ⁵¹
948	head	NEAMunken1	ɪ̀fɛ̌~ɪ̀fɛ̀/ àfɛ̀~kɪ̀fɛ̀lə̀~áfɛ́	ɪ ¹ f ɛ ¹⁵
949	head	TNTMunken2	ɪ́fɛ̂ ~ɪ̀fɛ̀ / àfɛ̀ ~ àfɛ̄	ɪ ⁵ f ɛ ⁵¹
950	head	MCANgun3	ɪ̀fɛ̀ / àfɛ̀ː	ɪ ¹ f ɛ ¹
951	head	KBMNgun4	ɪ̀fɛ̀ / àfɛ̀	ɪ ¹ f ɛ ¹
952	head	WCANgun1	ɪ́fɛ̂ / áfɛ̂ ~ àfɛ̀lə̀	ɪ ⁵ f ɛ ⁵¹
953	head	AOMNgun2	ɪ́fɛ̂ ~ʊ́fí / áfɛ̂ ~ɪ̀fí	ɪ ⁵ f ɛ ⁵¹
954	head	APBMumfu1	fá / fɛ́ʔ ~ fɛʔɛ	f a ⁵
955	head	DNMMumfu2	fá / fɛʔɛ	f a ⁵
956	head	BKBMashi2	fʊ̄ / fʊ́ŋ	f ʊ ³
957	head	KFKMashi1	fʊ̄ / fʊ́ŋ	f ʊ ³
958	head	ABSMissong1	ìfì / áfíwʊ̄	i ¹ f i ¹
959	head	AGAMissong2	ìfì / àfìwú	i ¹ f i ¹
980	eye	NVBAbar7	ɪ́zɪ́hɪ́ / ànzɪ́hɪ́~ńzɪ́hɪ́	ɪ ⁵ z ɪ ⁵ h ɪ ⁵
981	eye	ECLAbar8	ɪ̀zɪ́hɪ́ / ǹzɪ́hɪ́~mʷɪ̀nzɪ́hɪ́	ɪ ¹ z ɪ ⁵ h ɪ ⁵
982	eye	NMAAbar1	ɪ́zɪ́ː ~ ɪ́zɪ́hɪ́ / mwɨ̀nzɪ́hɪ́	ɪ ⁵ z ɪː ⁵
983	eye	NACAbar2	ɪ̀dzɪ́hɪ́ / mə̀ndzɪ́hɪ́	ɪ ¹ d z ɪ ⁵ h ɪ ⁵
984	eye	NEMAjumbu9	zə́sə́ / àzə́sə́~zə́sə́kə̄	z ə ⁵ s ə ⁵
985	eye	NVIAjumbu1	zís~zísə́ / bə́zísə́ ~	z i ⁵ s
986	eye	KMNAjumbu2	zísə́ / kə́zísə́	z i ⁵ s ə ⁵
987	eye	KDCAjumbu10	zə́sə́ / kə̀zə́sə́~ázə́sə́	z ə ⁵ s ə ⁵
988	eye	NNBBuu3	yɛ́sə́ / kə̀yɛ́sə́~kə̀yɛ́sə́nə̄	j ɛ ⁵ s ə ⁵
989	eye	MNJBuu4	yɛ́sə́ / kə̀yɛ̂sə̀nə́	j ɛ ⁵ s ə ⁵
990	eye	KEMBuu1	yə́sə́ / ø	j ə ⁵ s ə ⁵
991	eye	KCYBuu2	yʲə́sə́ / kə̀yʲə́sə́	j j ə ⁵ s ə ⁵
992	eye	KHKFang12	wə́sə̄ / ʒísɛ̄	w ə ⁵ s ə ³
993	eye	DPNFang13	wə́sə̌ / ʒí	w ə ⁵ s ə ¹⁵
994	eye	KDVFang1	wə̄sə̄ /ʒí	w ə ³ s ə ³
995	eye	JGYKoshin3	ɥí / dʒí	ɥ i ⁵
996	eye	TELKoshin4	ɥí / dʒí	ɥ i ⁵
997	eye	MRYKoshin2	wɪ́ /  ʒí	w ɪ ⁵
998	eye	KCSKung3	sɪ́ʲ / síə́	s ɪ ⁵ j
999	eye	NJSKung4	ɪ́sɘ́ʲ / ə̀sɘ́ʲ ~ síː	ɪ ⁵ s ɘ ⁵ j
1000	eye	ZKGKung1	sɪ́ /ə́sɪ́	s ɪ ⁵
1001	eye	BNMKung2	ɪ́sɪ́ʲ / sə̄sɪ́ʲ	ɪ ⁵ s ɪ ⁵ j
1002	eye	NMNMundabli3	yɪ́ / yɪ̄kɪ́	j ɪ ⁵
1003	eye	CENMundabli2	yɪ́ / yɪ̄ː kō	j ɪ ⁵
1004	eye	LFNMundabli1	yí / yíkə̄	j i ⁵
1005	eye	NINMundabli4	yīwə̄ / yīkə́	j i ³ w ə ³
1006	eye	NGTMunken3	ɪ́dzɛ́hɛ́ / ádzɛ́sə́ ~ ádzɛ́hɛ́sə́	ɪ ⁵ d z ɛ ⁵ h ɛ ⁵
1007	eye	NUNMunken4	ɪ́zɛ́hɛ́ / ázɛ́hɛ́	ɪ ⁵ z ɛ ⁵ h ɛ ⁵
1008	eye	NEAMunken1	ɪ́dzə́sə́~ɪ́dzə́hə́~ɪ́dzə́s / adzə́sə́~ádzə́s	ɪ ⁵ d z ə ⁵ s ə ⁵
1009	eye	TNTMunken2	ìdzə́sə́ ~ìzə́sə́ / àdzə́sə́ ~ àzə́sə́	i ¹ d z ə ⁵ s ə ⁵
1010	eye	MCANgun3	ɪ̀dzɪ́hɪ́ / àdʒɪ́hɪ́	ɪ ¹ d z ɪ ⁵ h ɪ ⁵
1011	eye	KBMNgun4	ɪ́dzɪ́hɪ́ / àdʒɪ́hɪ́	ɪ ⁵ d z ɪ ⁵ h ɪ ⁵
1012	eye	WCANgun1	ɪ́dʒɪ́hɪ́ ~ ɪ́dʒísə́ / ádʒɪ́hɪ́ ~`ádʒísə́	ɪ ⁵ dʒ ɪ ⁵ h ɪ ⁵
1013	eye	AOMNgun2	ɪ̀dʒɪ́hɪ́ ~ɪ̀dʒíhɪ́ / àdʒɪ́hɪ́ ~ádʒɪ́hɪ́	ɪ ¹ dʒ ɪ ⁵ h ɪ ⁵
1014	eye	APBMumfu1	yɛ́ / yɛ́kə́ ~ yɛ́ / yɛ́	j ɛ ⁵
1015	eye	DNMMumfu2	yə́ / yɛ́ːkə́	j ə ⁵
1016	eye	BKBMashi2	yə́t / ø	j ə ⁵ t
1017	eye	KFKMashi1	yət / yətʃìn	j ə ³ t
1018	eye	ABSMissong1	ízə̄sə́ / ázə́sə́	i ⁵ z ə ³ s ə ⁵
1019	eye	AGAMissong2	ídzə̄sə́~ɪ́zə̄sə́ / ázə́sə́	i ⁵ d z ə ³ s ə ⁵
1020	nose	NVBAbar7	ɪ̀ɲə́ŋ / ńɲə́ŋmʷɪ̂	ɪ ¹ ɲ ə ⁵ ŋ
1021	nose	ECLAbar8	ɪ̀ɲə́ŋ / mʷɪ̀nɲə́ŋ~ǹɲə́ŋ	ɪ ¹ ɲ ə ⁵ ŋ
1022	nose	NMAAbar1	ɪ́ɲə́ŋ / mwə̀ɲə́ŋ	ɪ ⁵ ɲ ə ⁵ ŋ
1023	nose	NACAbar2	ɪ̀ɲə́ŋ~ɪ́ɲə́ɲ / mə̀nɲə́ŋ	ɪ ¹ ɲ ə ⁵ ŋ
1024	nose	NEMAjumbu9	vǘ / vǘlə́kə̄~kə̀vǘlə́	v uʱ ⁵
1025	nose	NVIAjumbu1	vǘ / bə̀vǘ, vǘ / kə̀vúlə́	v uʱ ⁵
1026	nose	KMNAjumbu2	vʷǘ / kə̀vʷülə́~vǘlə́	vʷ uʱ ⁵
1027	nose	KDCAjumbu10	vǘ / kə̀vǘlə́~ávǘlə́	v uʱ ⁵
1028	nose	NNBBuu3	wúŋ / kə̀wúŋ~kə́wúŋtə́nə̄	w u ¹ ŋ
1029	nose	MNJBuu4	wʊ́ŋ / kə̀wʊ́ŋtə́	w ʊ ⁵ ŋ
1030	nose	KEMBuu1	wʊ́ŋ / kə̄wʊ̄ŋtə́	w ʊ ⁵ ŋ
1031	nose	KCYBuu2	wʊ́ŋ / kə̄wʊ̄ŋtə́	w ʊ ⁵ ŋ
1032	nose	KHKFang12	wu᷇ː / tə̀wu᷇ː	w uː ⁵³
1033	nose	DPNFang13	wū / tə̀wu᷇ː	w u ³
1034	nose	KDVFang1	wu᷇ / tə̀wu᷇	w u ⁵³
1035	nose	KJSFang2	wu᷇ / tə̀wu᷇ːkə́	w u ⁵³
1036	nose	JGYKoshin3	wúŋ / tə̀wúŋ	w u ¹ ŋ
1037	nose	TELKoshin4	wúŋ / tə̀wúŋ	w u ¹ ŋ
1038	nose	MRYKoshin2	wü̃́ /  tōwúŋ~tówṹ	w ũʱ ⁵
1039	nose	KCSKung3	ɥɪ́ / ɥɪ́ə́	ɥ ɪ ⁵
1040	nose	NJSKung4	ɪ́wə́ʲ / ə̀wə̀ʲ	ɪ ⁵ w ə ⁵ j
1041	nose	ZKGKung1	wɪ́ / ə̀wɪ́ ~ ɪ̀wɪ́ /sə̀wɪ́	w ɪ ⁵
1042	nose	BNMKung2	ìɥɪ́ʲ / sə̀ɥɪ́	i ¹ ɥ ɪ ⁵ j
1043	nose	NMNMundabli3	wʊ́ŋ / wʊ̄ŋ kɪ́	w ʊ ⁵ ŋ
1044	nose	CENMundabli2	wʊ́ŋ / wʊ́ːŋ kō	w ʊ ⁵ ŋ
1045	nose	LFNMundabli1	wʊ́ŋ / wʊ́ŋkō	w ʊ ⁵ ŋ
1046	nose	NINMundabli4	wʊ̄ŋwə́ / wʊ̄ŋkə́	w ʊ ³ ŋ w ə ⁵
1047	nose	NGTMunken3	ɪ́ɲí / áɲîsə́	ɪ ⁵ ɲ i ⁵
1048	nose	NUNMunken4	ɪ́ɲí / áɲîː	ɪ ⁵ ɲ i ⁵
1049	nose	NEAMunken1	ɪ́ɲí / áɲí~kɪ́ɲílə́	ɪ ⁵ ɲ i ⁵
1050	nose	TNTMunken2	ɪ̀ɲí / àɲí	ɪ ¹ ɲ i ⁵
1051	nose	MCANgun3	ɪ̀ɲə́ŋ / àɲə́ŋ	ɪ ¹ ɲ ə ⁵ ŋ
1052	nose	KBMNgun4	ɪ̀ɲə́ŋ / àɲə́ŋ	ɪ ¹ ɲ ə ⁵ ŋ
1053	nose	WCANgun1	ɪ́ɲə́ŋ / áɲə́ŋyɛ́	ɪ ⁵ ɲ ə ⁵ ŋ
1054	nose	AOMNgun2	ɪ̄ɲə́ŋ ~ɪ̀ɲə́ŋ / āɲə́ŋ ~àɲə́ŋ	ɪ ³ ɲ ə ⁵ ŋ
1055	nose	APBMumfu1	wʊ́ŋ / wʊ́ŋkə́ ~ wʊ́ŋ / wʊ́ŋ	w ʊ ⁵ ŋ
1056	nose	DNMMumfu2	wʊ́ŋ / wʊ́ŋkɛ́	w ʊ ⁵ ŋ
1057	nose	BKBMashi2	dʒʊ́ / dʒʊ́ŋ	dʒ ʊ ⁵
1058	nose	KFKMashi1	dʒʊ́ / dʒʊ́ŋ	dʒ ʊ ⁵
1059	nose	ABSMissong1	ɪ̀ɲʊ́ / àɲʊ́	ɪ ¹ ɲ ʊ ⁵
1060	nose	AGAMissong2	ɪ́ɲǘ / áɲǘwū	ɪ ⁵ ɲ uʱ ⁵
1061	mouth	NVBAbar7	òfàn / àmfàn~m̀fànmʷɪ̀	o ¹ f a ¹ n
1062	mouth	ECLAbar8	ʊ̀fàn / mʷɪ̀ɱfàn	ʊ ¹ f a ¹ n
1063	mouth	NMAAbar1	ʊ̀fàn / mwɨ̀nfàn	ʊ ¹ f a ¹ n
1064	mouth	NACAbar2	ʊ́fân / ámfân~mámfân	ʊ ⁵ f a ⁵¹ n
1065	mouth	NEMAjumbu9	dzɨ́ / kə̀dzɨ́lə́	d z ɨ ⁵
1066	mouth	NVIAjumbu1	dzɨ́ / bə̀dzɨ́~ dzɨ́ / kə́dzɨ́lə́~kə̀dzɨ́lə́	d z ɨ ⁵
1067	mouth	KMNAjumbu2	dzɨ́ / kə̀dzɨ́lə́	d z ɨ ⁵
1068	mouth	KDCAjumbu10	dzɨ́ / kə̀dzə́lə́	d z ɨ ⁵
1069	mouth	NNBBuu3	kə̀zé / bə̀dzə́gkpə́~bə̀dzə́gkpə́nə̄	k ə ¹ z e ⁵
1070	mouth	MNJBuu4	kə̀zéː / bə̀dzə́kpə́	k ə ¹ z eː ⁵
1071	mouth	KEMBuu1	kə̀dzé / kə̀dzə́kpé	k ə ¹ d z e ⁵
1072	mouth	KCYBuu2	kə́dzé / bə̀dzə́kpə́	k ə ⁵ d z e ⁵
1073	mouth	KHKFang12	dʒʲə᷇ː / bə̀dzə́kə̄	dʒ j əː ⁵³
1074	mouth	DPNFang13	dʒʲə́ / bə̀dzə́kə̄	dʒ j ə ⁵
1075	mouth	JGYKoshin3	kə́dzôː / bə́dzôː	k ə ⁵ d z oː ⁵¹
1076	mouth	TELKoshin4	kə́zôː / bə́zôː	k ə ⁵ z oː ⁵¹
1077	mouth	MRYKoshin2	kə́dzô /  bə̀mbàŋ	k ə ⁵ d z o ⁵¹
1078	mouth	KCSKung3	tsə́ʲ / tsə̄	ts ə ⁵ j
1079	mouth	NJSKung4	tsə́ɪ́ / ə̀tsə́	ts ə ⁵ ɪ ⁵
1080	mouth	ZKGKung1	ɪ̀tsə́ / ə̀tsə́	ɪ ¹ ts ə ⁵
1081	mouth	BNMKung2	ɪ́tsɨ́ / sə̄tsɨ́	ɪ ⁵ ts ɨ ⁵
1082	mouth	NMNMundabli3	dzʲɛ́ / dzʲɛ̀ː bɪ́	d z j ɛ ⁵
1083	mouth	CENMundabli2	dzɛ́ / dzó	d z ɛ ⁵
1084	mouth	LFNMundabli1	dzə́ / dzɔ́	d z ə ⁵
1085	mouth	NINMundabli4	dzɨ́ɛ́kkə́ / dzɨ́ɛ́kbə́	d z ɨ ⁵ ɛ ⁵ k k ə ⁵
1086	mouth	NGTMunken3	ʊ́fə̂n / áfə́nə̀sə́	ʊ ⁵ f ə ⁵¹ n
1087	mouth	NUNMunken4	ʊ́fə̂n / áfə̀nə̀~ áfə̂n	ʊ ⁵ f ə ⁵¹ n
1088	mouth	NEAMunken1	ʊ̀fə̀n / áfə̂n	ʊ ¹ f ə ¹ n
1089	mouth	TNTMunken2	ʊ́fân ~ ʊ̀fàn / áfân ~àfàn	ʊ ⁵ f a ⁵¹ n
1090	mouth	MCANgun3	ʊ̀fʷɛ̀n / àfʷɛ̀n	ʊ ¹ fʷ ɛ ¹ n
1091	mouth	KBMNgun4	ʊ̀fʷə̀n / àfʷə̀n	ʊ ¹ fʷ ə ¹ n
1092	mouth	WCANgun1	ʊ́fwə̂n / áfwə̂n	ʊ ⁵ f w ə ⁵¹ n
1093	mouth	AOMNgun2	ʊ̀fwɛ̀n / àfwɛ̄n	ʊ ¹ f w ɛ ¹ n
1094	mouth	APBMumfu1	dzák / dzákkə́ ~ dzák/ dzák	d z a ⁵ k
1095	mouth	DNMMumfu2	zák / zákkɛ́	z a ⁵ k
1096	mouth	BKBMashi2	ádzé / bídzé	a ⁵ d z e ⁵
1097	mouth	KFKMashi1	ádzé / bídzé	a ⁵ d z e ⁵
1098	mouth	ABSMissong1	ʊ̄fān / áfán	ʊ ³ f a ³ n
1099	mouth	AGAMissong2	ʊ́fân / āfánwō~ɪ́fánə̀	ʊ ⁵ f a ⁵¹ n
1100	ear	NVBAbar7	kə̀tɔ́ŋó / ɪ̀tɔ́ŋóbî	k ə ¹ t ɔ ⁵ ŋ o ⁵
1101	ear	ECLAbar8	kə̀tɔ́ŋɔ́ / bìtɔ́ŋɔ́	k ə ¹ t ɔ ⁵ ŋ ɔ ⁵
1102	ear	NMAAbar1	kétɔ́ŋɔ́ / bítɔ́ŋɔ́	k e ⁵ t ɔ ⁵ ŋ ɔ ⁵
1103	ear	NACAbar2	kə̀tɔ́ŋɔ́ / bìtɔ́ŋɔ́	k ə ¹ t ɔ ⁵ ŋ ɔ ⁵
1104	ear	NEMAjumbu9	kə̀tʊ́ŋ / bə̀tʊ́ŋ	k ə ¹ t ʊ ⁵ ŋ
1105	ear	NVIAjumbu1	tʊ́ŋ / bə̀tʊ́ŋ	t ʊ ⁵ ŋ
1106	ear	KMNAjumbu2	kə̀túŋ/bə̀túŋ	k ə ¹ t u ¹ ŋ
1107	ear	KDCAjumbu10	kə́tʊ́ŋ / bə́tʊ́ŋ	k ə ⁵ t ʊ ⁵ ŋ
1108	ear	NNBBuu3	kə̀túŋə́ / bə́túŋə́	k ə ¹ t u ¹ ŋ ə ⁵
1109	ear	MNJBuu4	kə̀tʊ́ŋə́ / bə́tʊ́ŋmgbə́	k ə ¹ t ʊ ⁵ ŋ ə ⁵
1110	ear	KEMBuu1	kə̀túŋə́ / ntúmnə́	k ə ¹ t u ¹ ŋ ə ⁵
1111	ear	KCYBuu2	kə́túŋə́ / bə̀túmgbə́	k ə ⁵ t u ¹ ŋ ə ⁵
1112	ear	KHKFang12	túə́~túə́ŋ / bə̀túə́~bə̀túə́ŋ	t u ¹ ə ⁵
1113	ear	DPNFang13	tʷə́ŋ / bə̀tʷə́ŋ	tʷ ə ⁵ ŋ
1114	ear	KDVFang1	twə́ŋ / bə̀twə́ŋ	t w ə ⁵ ŋ
1115	ear	KJSFang2	twə́ŋ / tə̄twə́ŋkə̄ ~ (7/13)	t w ə ⁵ ŋ
1116	ear	JGYKoshin3	kə̀túŋ / bə̀túŋ	k ə ¹ t u ¹ ŋ
1117	ear	TELKoshin4	kə̀túŋ / bə̀tṹ ~ bə̀túŋ	k ə ¹ t u ¹ ŋ
1118	ear	MRYKoshin2	kə́tṹ /  bə̀ŋkɔ̀	k ə ⁵ t ũ ⁵
1119	ear	KCSKung3	kə̀tʊ᷇ːŋə́ / ʊ́tʊ᷇ːŋə́	k ə ¹ t ʊː ¹ ŋ ə ⁵
1120	ear	NJSKung4	kə̀tʊ̂ŋə́ / ʊ̀tʊ̂ŋə́	k ə ¹ t ʊ ¹⁵ ŋ ə ⁵
1121	ear	ZKGKung1	kə́tʊ̂ŋə́ / ʊ́tʊ̂ŋə́	k ə ⁵ t ʊ ¹⁵ ŋ ə ⁵
1122	ear	BNMKung2	kə́tʊ̂ːŋə́ / ʊ́tʊ̂ːŋə́	k ə ⁵ t ʊː ⁵¹ ŋ ə ⁵
1123	ear	NMNMundabli3	tʃʊ́ŋ / tʃʊ́ŋ~tʃɔ́m	tʃ ʊ ⁵ ŋ
1124	ear	CENMundabli2	tʃʊ́ŋ / tʃɔ́m	tʃ ʊ ⁵ ŋ
1125	ear	LFNMundabli1	tʃʊ́ŋ / tʃɔ́m	tʃ ʊ ⁵ ŋ
1126	ear	NINMundabli4	tʃʊ́ŋ / tʃɔ́mbə́	tʃ ʊ ⁵ ŋ
1127	ear	NGTMunken3	àtɔ́ŋ / bìtɔ́ŋ	a ¹ t ɔ ⁵ ŋ
1128	ear	NUNMunken4	átɔ́ŋ / bítɔ́ŋ	a ⁵ t ɔ ⁵ ŋ
1129	ear	NEAMunken1	átɔ́ŋ / bítɔ́ŋ	a ⁵ t ɔ ⁵ ŋ
1130	ear	TNTMunken2	àtɔ́ŋ / bìtɔ́ŋ	a ¹ t ɔ ⁵ ŋ
1131	ear	MCANgun3	kə̀tɔ́ŋə́~àtɔ́ŋə́ / bìtɔ́ŋə́~ɪ̀tɔ́ŋə́	k ə ¹ t ɔ ⁵ ŋ ə ⁵
1132	ear	KBMNgun4	kə̀tɔ́ŋə́ / bìtɔ́ŋə́	k ə ¹ t ɔ ⁵ ŋ ə ⁵
1133	ear	WCANgun1	kə́tɔ́ŋɔ́ / bítɔ́ŋɔ́	k ə ⁵ t ɔ ⁵ ŋ ɔ ⁵
1134	ear	AOMNgun2	kə̀tɔ́ŋɔ́ / bìtɔ́ŋɔ́	k ə ¹ t ɔ ⁵ ŋ ɔ ⁵
1135	ear	APBMumfu1	tʃɔ́m / tʃɔ́mbə́~tʃɔ́m / tʃɔ́m	tʃ ɔ ⁵ m
1136	ear	DNMMumfu2	tʃɔ́ːn / tʃɔ́mbɛ́	tʃ ɔː ⁵ n
1137	ear	BKBMashi2	átʰʊ̂ / bítʊ́	a ⁵ tʰ ʊ ¹⁵
1138	ear	KFKMashi1	átʊ́ / bítʊ́	a ⁵ t ʊ ⁵
1139	ear	ABSMissong1	kìntʃʊ́ŋ / bìntʃʊ́ŋ	k i ¹ n tʃ ʊ ⁵ ŋ
1140	ear	AGAMissong2	kìntʃʊ́ŋ / bìntʃʊ́ŋbī	k i ¹ n tʃ ʊ ⁵ ŋ
1141	jaw	NVBAbar7	kə̀ⁿbàŋó / m̀bàŋə́bî~ɪ̀mbàŋə́	k ə ¹ ⁿb a ¹ ŋ o ⁵
1142	jaw	ECLAbar8	kə̀ⁿbàŋó~ⁿbàŋó / bìⁿbàŋó~ⁿbàŋó	k ə ¹ ⁿb a ¹ ŋ o ⁵
1143	jaw	NMAAbar1	kémbàŋó / bìmbàŋó	k e ⁵ m b a ¹ ŋ o ⁵
1144	jaw	NACAbar2	kə̀mbàŋó / bìmbàŋó	k ə ³ m b a ¹ ŋ o ⁵
1145	jaw	NEMAjumbu9	kə̀ⁿbàŋ / bə̀ⁿbàŋ	k ə ¹ ⁿb a ¹ ŋ
1146	jaw	NVIAjumbu1	kə̀mbàŋ / bə̀mbàŋ	k ə ³ m b a ¹ ŋ
1147	jaw	KMNAjumbu2	kə̀mbàŋ / bə̀mbàŋ	k ə ³ m b a ¹ ŋ
1148	jaw	KDCAjumbu10	kə̀ⁿbàŋ / bə̀ⁿbàŋ	k ə ¹ ⁿb a ¹ ŋ
1149	jaw	NNBBuu3	kə̀mbàŋ / bə̀mbàŋ	k ə ³ m b a ¹ ŋ
1150	jaw	MNJBuu4	kə̀mbàŋ / bə̀mbàŋ	k ə ³ m b a ¹ ŋ
1151	jaw	KEMBuu1	kə̀mbàŋ / bə̀mbàŋ	k ə ³ m b a ¹ ŋ
1152	jaw	KCYBuu2	kə̀mbàŋ / bə̀mbàŋ	k ə ³ m b a ¹ ŋ
1153	jaw	KHKFang12	kə̀ⁿbàŋ / bə̀ⁿbàŋ	k ə ¹ ⁿb a ¹ ŋ
1154	jaw	DPNFang13	kə̀ⁿbàŋ / bə̀ⁿbàŋ	k ə ¹ ⁿb a ¹ ŋ
