ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
1029	nose	MNJBuu4	wʊ́ŋ / kə̀wʊ́ŋtə́	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	29	29.W.C 29.Y.V 29.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
1030	nose	KEMBuu1	wʊ́ŋ / kə̄wʊ̄ŋtə́	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	21	21.W.C 21.Y.V 21.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
1031	nose	KCYBuu2	wʊ́ŋ / kə̄wʊ̄ŋtə́	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	18	18.W.C 18.Y.V 18.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
1032	nose	KHKFang12	wu᷇ː / tə̀wu᷇ː	w uː.⁵³/uː	6 7	AX	WY	23	23.W.C 23.Y.V	2.0 1.5	wuː.⁵³/uː	0	2571	w uː.⁵³/uː - - -
1033	nose	DPNFang13	wū / tə̀wu᷇ː	w u.³/u	6 7	AX	WY	10	10.W.C 10.Y.V	2.0 1.5	wu.³/u	0	2571	w u.³/u - - -
1034	nose	KDVFang1	wu᷇ / tə̀wu᷇	w u.⁵³/u	6 7	AX	WY	20	20.W.C 20.Y.V	2.0 1.5	wu.⁵³/u	0	2571	w u.⁵³/u - - -
1035	nose	KJSFang2	wu᷇ / tə̀wu᷇ːkə́	w u.⁵³/u	6 7	AX	WY	24	24.W.C 24.Y.V	2.0 1.5	wu.⁵³/u	0	2571	w u.⁵³/u - - -
1036	nose	JGYKoshin3	wúŋ / tə̀wúŋ	w u.¹/u ŋ	6 7 4	AXN	WYN	15	15.W.C 15.Y.V 15.N.c	2.0 1.5 0.8	wu.¹/uŋ	0	2571	w u.¹/u ŋ - -
1037	nose	TELKoshin4	wúŋ / tə̀wúŋ	w u.¹/u ŋ	6 7 4	AXN	WYN	50	50.W.C 50.Y.V 50.N.c	2.0 1.5 0.8	wu.¹/uŋ	0	2571	w u.¹/u ŋ - -
1038	nose	MRYKoshin2	wü̃́ /  tōwúŋ~tówṹ	w ũʱ.⁵/ũʱ	6 7	AX	WY	30	30.W.C 30.Y.V	2.0 1.5	wũʱ.⁵/ũʱ	0	2571	w ũʱ.⁵/ũʱ - - -
1039	nose	KCSKung3	ɥɪ́ / ɥɪ́ə́	ɥ ɪ.⁵/ɪ	6 7	AX	JI	17	17.J.C 17.I.V	2.0 1.5	ɥɪ.⁵/ɪ	0	2584	ɥ ɪ.⁵/ɪ
1040	nose	NJSKung4	ɪ́wə́ʲ / ə̀wə̀ʲ	ɪ.⁵/ɪ w ə.⁵/ə j	7 6 7 6	XBYN	IWEJ	41	41.I.V 41.W.C 41.E.V 41.J.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪwə.⁵/əj	0	2574	ɪ.⁵/ɪ w ə.⁵/ə j
1041	nose	ZKGKung1	wɪ́ / ə̀wɪ́ ~ ɪ̀wɪ́ /sə̀wɪ́	w ɪ.⁵/ɪ	6 7	AX	WI	53	53.W.C 53.I.V	2.0 1.5	wɪ.⁵/ɪ	0	2571	w ɪ.⁵/ɪ - - -
1042	nose	BNMKung2	ìɥɪ́ʲ / sə̀ɥɪ́	i.¹/i ɥ ɪ.⁵/ɪ j	7 6 7 6	XBYN	IJIJ	7	7.I.V 7.J.C 7.I.V 7.J.c	1.5 1.75 1.3 0.8	i.¹/iɥɪ.⁵/ɪj	0	2574	i.¹/i ɥ ɪ.⁵/ɪ j
1043	nose	NMNMundabli3	wʊ́ŋ / wʊ̄ŋ kɪ́	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	43	43.W.C 43.Y.V 43.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
1044	nose	CENMundabli2	wʊ́ŋ / wʊ́ːŋ kō	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	8	8.W.C 8.Y.V 8.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
1045	nose	LFNMundabli1	wʊ́ŋ / wʊ́ŋkō	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	26	26.W.C 26.Y.V 26.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
1046	nose	NINMundabli4	wʊ̄ŋwə́ / wʊ̄ŋkə́	w ʊ.³/ʊ ŋ w ə.⁵/ə	6 7 4 6 7	AXBCZ	WYNWE	39	39.W.C 39.Y.V 39.N.C 39.W.C 39.E.V	2.0 1.5 1.75 1.5 0.8	wʊ.³/ʊŋwə.⁵/ə	0	2571	w ʊ.³/ʊ ŋ w ə.⁵/ə
1047	nose	NGTMunken3	ɪ́ɲí / áɲîsə́	ɪ.⁵/ɪ ɲ i.⁵/i	7 4 7	XBZ	INI	38	38.I.V 38.N.C 38.I.V	1.5 1.75 0.8	ɪ.⁵/ɪɲi.⁵/i	0	2568	ɪ.⁵/ɪ ɲ i.⁵/i -
1048	nose	NUNMunken4	ɪ́ɲí / áɲîː	ɪ.⁵/ɪ ɲ i.⁵/i	7 4 7	XBZ	INI	47	47.I.V 47.N.C 47.I.V	1.5 1.75 0.8	ɪ.⁵/ɪɲi.⁵/i	0	2568	ɪ.⁵/ɪ ɲ i.⁵/i -
1049	nose	NEAMunken1	ɪ́ɲí / áɲí~kɪ́ɲílə́	ɪ.⁵/ɪ ɲ i.⁵/i	7 4 7	XBZ	INI	35	35.I.V 35.N.C 35.I.V	1.5 1.75 0.8	ɪ.⁵/ɪɲi.⁵/i	0	2568	ɪ.⁵/ɪ ɲ i.⁵/i -
1050	nose	TNTMunken2	ɪ̀ɲí / àɲí	ɪ.¹/ɪ ɲ i.⁵/i	7 4 7	XBZ	INI	51	51.I.V 51.N.C 51.I.V	1.5 1.75 0.8	ɪ.¹/ɪɲi.⁵/i	0	2568	ɪ.¹/ɪ ɲ i.⁵/i -
1051	nose	MCANgun3	ɪ̀ɲə́ŋ / àɲə́ŋ	ɪ.¹/ɪ ɲ ə.⁵/ə ŋ	7 4 7 4	XBYN	INEN	27	27.I.V 27.N.C 27.E.V 27.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪɲə.⁵/əŋ	0	2568	ɪ.¹/ɪ ɲ ə.⁵/ə ŋ
1052	nose	KBMNgun4	ɪ̀ɲə́ŋ / àɲə́ŋ	ɪ.¹/ɪ ɲ ə.⁵/ə ŋ	7 4 7 4	XBYN	INEN	16	16.I.V 16.N.C 16.E.V 16.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪɲə.⁵/əŋ	0	2568	ɪ.¹/ɪ ɲ ə.⁵/ə ŋ
1053	nose	WCANgun1	ɪ́ɲə́ŋ / áɲə́ŋyɛ́	ɪ.⁵/ɪ ɲ ə.⁵/ə ŋ	7 4 7 4	XBYN	INEN	52	52.I.V 52.N.C 52.E.V 52.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪɲə.⁵/əŋ	0	2568	ɪ.⁵/ɪ ɲ ə.⁵/ə ŋ
1054	nose	AOMNgun2	ɪ̄ɲə́ŋ ~ɪ̀ɲə́ŋ / āɲə́ŋ ~àɲə́ŋ	ɪ.³/ɪ ɲ ə.⁵/ə ŋ	7 4 7 4	XBYN	INEN	3	3.I.V 3.N.C 3.E.V 3.N.c	1.5 1.75 1.3 0.8	ɪ.³/ɪɲə.⁵/əŋ	0	2568	ɪ.³/ɪ ɲ ə.⁵/ə ŋ
1055	nose	APBMumfu1	wʊ́ŋ / wʊ́ŋkə́ ~ wʊ́ŋ / wʊ́ŋ	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	4	4.W.C 4.Y.V 4.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
1056	nose	DNMMumfu2	wʊ́ŋ / wʊ́ŋkɛ́	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	9	9.W.C 9.Y.V 9.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
1057	nose	BKBMashi2	dʒʊ́ / dʒʊ́ŋ	dʒ ʊ.⁵/ʊ	1 7	AX	TY	6	6.T.C 6.Y.V	2.0 1.5	dʒʊ.⁵/ʊ	0	2572	dʒ ʊ.⁵/ʊ
1058	nose	KFKMashi1	dʒʊ́ / dʒʊ́ŋ	dʒ ʊ.⁵/ʊ	1 7	AX	TY	22	22.T.C 22.Y.V	2.0 1.5	dʒʊ.⁵/ʊ	0	2572	dʒ ʊ.⁵/ʊ
1059	nose	ABSMissong1	ɪ̀ɲʊ́ / àɲʊ́	ɪ.¹/ɪ ɲ ʊ.⁵/ʊ	7 4 7	XBZ	INY	1	1.I.V 1.N.C 1.Y.V	1.5 1.75 0.8	ɪ.¹/ɪɲʊ.⁵/ʊ	0	2568	ɪ.¹/ɪ ɲ ʊ.⁵/ʊ -
1060	nose	AGAMissong2	ɪ́ɲǘ / áɲǘwū	ɪ.⁵/ɪ ɲ uʱ.⁵/uʱ	7 4 7	XBZ	INY	2	2.I.V 2.N.C 2.Y.V	1.5 1.75 0.8	ɪ.⁵/ɪɲuʱ.⁵/uʱ	0	2568	ɪ.⁵/ɪ ɲ uʱ.⁵/uʱ -
14965	nose	NCCMumfu4	wʊ́ŋ / wʊ́ŋ	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	32	32.W.C 32.Y.V 32.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
14966	nose	MEAMumfu3	wʊ́ŋ / wʊ́ŋ	w ʊ.⁵/ʊ ŋ	6 7 4	AXN	WYN	28	28.W.C 28.Y.V 28.N.c	2.0 1.5 0.8	wʊ.⁵/ʊŋ	0	2571	w ʊ.⁵/ʊ ŋ - -
15417	nose	NMSMissong4	ɪ̀ɲʊ́ / àɲʊ́	ɪ.¹/ɪ ɲ ʊ.⁵/ʊ	7 4 7	XBZ	INY	44	44.I.V 44.N.C 44.Y.V	1.5 1.75 0.8	ɪ.¹/ɪɲʊ.⁵/ʊ	0	2568	ɪ.¹/ɪ ɲ ʊ.⁵/ʊ -
15418	nose	NDNMissong5	ɪ̀ɲú / àɲú	ɪ.¹/ɪ ɲ u.¹/u	7 4 7	XBZ	INY	34	34.I.V 34.N.C 34.Y.V	1.5 1.75 0.8	ɪ.¹/ɪɲu.¹/u	0	2568	ɪ.¹/ɪ ɲ u.¹/u -
15867	nose	BAAMashi4	dʒú / dʒúno᷇ː	dʒ u.¹/u	1 7	AX	TY	5	5.T.C 5.Y.V	2.0 1.5	dʒu.¹/u	0	2572	dʒ u.¹/u
15868	nose	NCMMashi5	dʒú / dʒʊ́ŋ	dʒ u.¹/u	1 7	AX	TY	33	33.T.C 33.Y.V	2.0 1.5	dʒu.¹/u	0	2572	dʒ u.¹/u
17142	nose	NFKBiya7	ɪ̀ɲí / àɲí	ɪ.¹/ɪ ɲ i.⁵/i	7 4 7	XBZ	INI	37	37.I.V 37.N.C 37.I.V	1.5 1.75 0.8	ɪ.¹/ɪɲi.⁵/i	0	2568	ɪ.¹/ɪ ɲ i.⁵/i -
17143	nose	FBCBiya8	ɪ̀ɲí / àɲí	ɪ.¹/ɪ ɲ i.⁵/i	7 4 7	XBZ	INI	13	13.I.V 13.N.C 13.I.V	1.5 1.75 0.8	ɪ.¹/ɪɲi.⁵/i	0	2568	ɪ.¹/ɪ ɲ i.⁵/i -
17144	nose	ENBBiya1	ɪ̀ɲí / àɲí	ɪ.¹/ɪ ɲ i.⁵/i	7 4 7	XBZ	INI	12	12.I.V 12.N.C 12.I.V	1.5 1.75 0.8	ɪ.¹/ɪɲi.⁵/i	0	2568	ɪ.¹/ɪ ɲ i.⁵/i -
17145	nose	ICNBiya2	ʊ́ɲʊ̃́ / bʊ́ɲǘ	ʊ.⁵/ʊ ɲ ʊ̃.⁵/ʊ̃	7 4 7	XBZ	YNY	14	14.Y.V 14.N.C 14.Y.V	1.5 1.75 0.8	ʊ.⁵/ʊɲʊ̃.⁵/ʊ̃	0	2568	ʊ.⁵/ʊ ɲ ʊ̃.⁵/ʊ̃ -
18070	nose	NSFBiya5	ɪ̀ɲə́ŋ / kə̀ɲə́ŋ NGUN	ɪ.¹/ɪ ɲ ə.⁵/ə ŋ	7 4 7 4	XBYN	INEN	46	46.I.V 46.N.C 46.E.V 46.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪɲə.⁵/əŋ	0	2568	ɪ.¹/ɪ ɲ ə.⁵/ə ŋ
18071	nose	NJNBiya6	ɪ̀ɲí / àɲí	ɪ.¹/ɪ ɲ i.⁵/i	7 4 7	XBZ	INI	40	40.I.V 40.N.C 40.I.V	1.5 1.75 0.8	ɪ.¹/ɪɲi.⁵/i	0	2568	ɪ.¹/ɪ ɲ i.⁵/i -
4476	oil	NVBAbar7	ŋkʷǒː~àŋkʷó / ŋ̀kǒːmʷɪ̂	ŋ kʷ oː.¹⁵/oː	4 1 7	ACZ	NKU	48	48.N.C 48.K.C 48.U.V	2.0 1.5 0.8	ŋkʷoː.¹⁵/oː	0	2587	- - ŋ kʷ - - oː.¹⁵/oː
4477	oil	ECLAbar8	ŋ̀kʷǒː / mʷɪ̀ŋ̀kʷó	ŋ.¹/ŋ kʷ oː.¹⁵/oː	4 1 7	ACZ	NKU	11	11.N.C 11.K.C 11.U.V	2.0 1.5 0.8	ŋ.¹/ŋkʷoː.¹⁵/oː	0	2587	- - ŋ.¹/ŋ kʷ - - oː.¹⁵/oː
4478	oil	NMAAbar1	ŋ́kʊ̄ / mwɪ̀ŋkʊ̌	ŋ.⁵/ŋ k ʊ.³/ʊ	4 1 7	ACZ	NKY	42	42.N.C 42.K.C 42.Y.V	2.0 1.5 0.8	ŋ.⁵/ŋkʊ.³/ʊ	0	2587	- - ŋ.⁵/ŋ k - - ʊ.³/ʊ
4479	oil	NACAbar2	áŋkwóː / mə́ŋkwóː	a.⁵/a ŋ k w oː.⁵/oː	7 4 1 6 7	XMBCZ	ANKWU	31	31.A.V 31.N.c 31.K.C 31.W.C 31.U.V	1.5 1.1 1.75 1.5 0.8	a.⁵/aŋkwoː.⁵/oː	0	2587	- a.⁵/a ŋ k - w oː.⁵/oː
4480	oil	NEMAjumbu9	ḿ̩kʊ́ŋ / ḿ̩kʊ́ŋmə̄	m.⁵/m k ʊ.⁵/ʊ ŋ	4 1 7 4	ACYN	MKYN	36	36.M.C 36.K.C 36.Y.V 36.N.c	2.0 1.5 1.3 0.8	m.⁵/mkʊ.⁵/ʊŋ	0	2602	m.⁵/m - k ʊ.⁵/ʊ ŋ
4481	oil	NVIAjumbu1	ḿkʊ́ŋ / ə́mkʊ́ŋ	m.⁵/m k ʊ.⁵/ʊ ŋ	4 1 7 4	ACYN	MKYN	49	49.M.C 49.K.C 49.Y.V 49.N.c	2.0 1.5 1.3 0.8	m.⁵/mkʊ.⁵/ʊŋ	0	2602	m.⁵/m - k ʊ.⁵/ʊ ŋ
4482	oil	KMNAjumbu2	fókúŋ / ḿkúŋ	f o.⁵/o k u.¹/u ŋ	3 7 1 7 4	AXBYN	BUKYN	25	25.B.C 25.U.V 25.K.C 25.Y.V 25.N.c	2.0 1.5 1.75 1.3 0.8	fo.⁵/oku.¹/uŋ	0	2602	f o.⁵/o k u.¹/u ŋ
4483	oil	KDCAjumbu10	ḿ̩kʊ́ŋ / ḿ̩kʊ́ŋ	m.⁵/m k ʊ.⁵/ʊ ŋ	4 1 7 4	ACYN	MKYN	19	19.M.C 19.K.C 19.Y.V 19.N.c	2.0 1.5 1.3 0.8	m.⁵/mkʊ.⁵/ʊŋ	0	2602	m.⁵/m - k ʊ.⁵/ʊ ŋ
4484	oil	NNBBuu3	mʲé / ø	m j e.⁵/e	4 6 7	ACX	MJE	45	45.M.C 45.J.C 45.E.V	2.0 1.5 1.5	mje.⁵/e	0	2588	m j e.⁵/e
4485	oil	MNJBuu4	míé / màmíētə̄	m i.⁵/i e.⁵/e	4 7 7	AXZ	MIE	29	29.M.C 29.I.V 29.E.V	2.0 1.5 0.8	mi.⁵/ie.⁵/e	0	2589	m i.⁵/i - - e.⁵/e
4486	oil	KEMBuu1	myé / ø	m j e.⁵/e	4 6 7	ACX	MJE	21	21.M.C 21.J.C 21.E.V	2.0 1.5 1.5	mje.⁵/e	0	2588	m j e.⁵/e
4487	oil	KCYBuu2	myé / ə́myé	m j e.⁵/e	4 6 7	ACX	MJE	18	18.M.C 18.J.C 18.E.V	2.0 1.5 1.5	mje.⁵/e	0	2588	m j e.⁵/e
4488	oil	KHKFang12	kʷə́lə́m / kʷə́lə́m	kʷ ə.⁵/ə l ə.⁵/ə m	1 7 5 7 4	AXBYN	KELEM	23	23.K.C 23.E.V 23.L.C 23.E.V 23.M.c	2.0 1.5 1.75 1.3 0.8	kʷə.⁵/ələ.⁵/əm	0	2593	kʷ ə.⁵/ə l ə.⁵/ə m
4489	oil	DPNFang13	kʷʊ́lə́m~fə̀ŋkʊ́kə̄ / kʷʊ́lə́m~kʷə́lə́m	kʷ ʊ.⁵/ʊ l ə.⁵/ə m	1 7 5 7 4	AXBYN	KYLEM	10	10.K.C 10.Y.V 10.L.C 10.E.V 10.M.c	2.0 1.5 1.75 1.3 0.8	kʷʊ.⁵/ʊlə.⁵/əm	0	2593	kʷ ʊ.⁵/ʊ l ə.⁵/ə m
4490	oil	JGYKoshin3	mí / ø	m i.⁵/i	4 7	AX	MI	15	15.M.C 15.I.V	2.0 1.5	mi.⁵/i	0	2589	m i.⁵/i - - -
4491	oil	TELKoshin4	ø ~ mɪ́ / mɪ̂ː (dʊ̄ːlə́)	m ɪ.⁵/ɪ	4 7	AX	MI	50	50.M.C 50.I.V	2.0 1.5	mɪ.⁵/ɪ	0	2589	m ɪ.⁵/ɪ - - -
4492	oil	KCSKung3	m̀bvə́ / fə̀mbvə́	m.¹/m b v ə.⁵/ə	4 1 3 7	ACCZ	MPBE	17	17.M.C 17.P.C 17.B.C 17.E.V	2.0 1.5 1.5 0.8	m.¹/mbvə.⁵/ə	0	2600	m.¹/m b v ə.⁵/ə -
4493	oil	NJSKung4	ḿvə̂m / ḿbvə́	m.⁵/m v ə.⁵¹/ə m	4 3 7 4	ACYN	MBEM	41	41.M.C 41.B.C 41.E.V 41.M.c	2.0 1.5 1.3 0.8	m.⁵/mvə.⁵¹/əm	0	2600	m.⁵/m - v ə.⁵¹/ə m
4494	oil	ZKGKung1	mbvə́ / ø	m b v ə.⁵/ə	4 1 3 7	ACCZ	MPBE	53	53.M.C 53.P.C 53.B.C 53.E.V	2.0 1.5 1.5 0.8	mbvə.⁵/ə	0	2600	m b v ə.⁵/ə -
4495	oil	NMNMundabli3	míé / mīē mɪ́	m i.⁵/i e.⁵/e	4 7 7	AXZ	MIE	43	43.M.C 43.I.V 43.E.V	2.0 1.5 0.8	mi.⁵/ie.⁵/e	0	2589	m i.⁵/i - - e.⁵/e
4496	oil	CENMundabli2	mʲə́ / ḿmʲə́	m j ə.⁵/ə	4 6 7	ACX	MJE	8	8.M.C 8.J.C 8.E.V	2.0 1.5 1.5	mjə.⁵/ə	0	2588	m j ə.⁵/ə
4497	oil	LFNMundabli1	myé / myémō	m j e.⁵/e	4 6 7	ACX	MJE	26	26.M.C 26.J.C 26.E.V	2.0 1.5 1.5	mje.⁵/e	0	2588	m j e.⁵/e
4498	oil	NINMundabli4	myé / myémō	m j e.⁵/e	4 6 7	ACX	MJE	39	39.M.C 39.J.C 39.E.V	2.0 1.5 1.5	mje.⁵/e	0	2588	m j e.⁵/e
4499	oil	NGTMunken3	ŋ̀kʷɛ̀ / ŋkʷɛ̀sə́	ŋ.¹/ŋ kʷ ɛ.¹/ɛ	4 1 7	ACZ	NKE	38	38.N.C 38.K.C 38.E.V	2.0 1.5 0.8	ŋ.¹/ŋkʷɛ.¹/ɛ	0	2587	- - ŋ.¹/ŋ kʷ - - ɛ.¹/ɛ
4500	oil	NUNMunken4	ŋ̀kʷɛ̄ / ŋ̀kʷɛ̄	ŋ.¹/ŋ kʷ ɛ.³/ɛ	4 1 7	ACZ	NKE	47	47.N.C 47.K.C 47.E.V	2.0 1.5 0.8	ŋ.¹/ŋkʷɛ.³/ɛ	0	2587	- - ŋ.¹/ŋ kʷ - - ɛ.³/ɛ
4501	oil	NEAMunken1	ø / ŋ́kwɛ́	ŋ.⁵/ŋ k w ɛ.⁵/ɛ	4 1 6 7	ACCZ	NKWE	35	35.N.C 35.K.C 35.W.C 35.E.V	2.0 1.5 1.5 0.8	ŋ.⁵/ŋkwɛ.⁵/ɛ	0	2587	- - ŋ.⁵/ŋ k - w ɛ.⁵/ɛ
4502	oil	TNTMunken2	ŋ́kùè ~ ŋ́kwé / ø	ŋ.⁵/ŋ k u.¹/u e.¹/e	4 1 7 7	ACYZ	NKYE	51	51.N.C 51.K.C 51.Y.V 51.E.V	2.0 1.5 1.3 0.8	ŋ.⁵/ŋku.¹/ue.¹/e	0	2587	- - ŋ.⁵/ŋ k u.¹/u - e.¹/e
4503	oil	MCANgun3	kə̀bò~ŋ̩́kʷú / ŋ̩́kʷú	k ə.¹/ə b o.¹/o	1 7 1 7	AXBZ	KEPU	27	27.K.C 27.E.V 27.P.C 27.U.V	2.0 1.5 1.75 0.8	kə.¹/əbo.¹/o	0	2608	k ə.¹/ə b o.¹/o
4504	oil	KBMNgun4	ŋ̩̀kʷʊ̌ː / ŋ̩̀kʷʊ̌ː	ŋ.¹/ŋ kʷ ʊː.¹⁵/ʊː	4 1 7	ACZ	NKY	16	16.N.C 16.K.C 16.Y.V	2.0 1.5 0.8	ŋ.¹/ŋkʷʊː.¹⁵/ʊː	0	2587	- - ŋ.¹/ŋ kʷ - - ʊː.¹⁵/ʊː
4505	oil	WCANgun1	ŋ̀kǔː ~fíŋkú / ŋ̀kǔːmə̄ ~mùkǔ	ŋ.¹/ŋ k uː.¹⁵/uː	4 1 7	ACZ	NKY	52	52.N.C 52.K.C 52.Y.V	2.0 1.5 0.8	ŋ.¹/ŋkuː.¹⁵/uː	0	2587	- - ŋ.¹/ŋ k - - uː.¹⁵/uː
4506	oil	AOMNgun2	ŋkú / ø	ŋ k u.¹/u	4 1 7	ACZ	NKY	3	3.N.C 3.K.C 3.Y.V	2.0 1.5 0.8	ŋku.¹/u	0	2587	- - ŋ k - - u.¹/u
4507	oil	APBMumfu1	myé / myémə́	m j e.⁵/e	4 6 7	ACX	MJE	4	4.M.C 4.J.C 4.E.V	2.0 1.5 1.5	mje.⁵/e	0	2588	m j e.⁵/e
4508	oil	DNMMumfu2	myɛ́ / myɛ́	m j ɛ.⁵/ɛ	4 6 7	ACX	MJE	9	9.M.C 9.J.C 9.E.V	2.0 1.5 1.5	mjɛ.⁵/ɛ	0	2588	m j ɛ.⁵/ɛ
4509	oil	BKBMashi2	mûmmɛ̂ ~ ḿmɛ̂	m u.⁵¹/u m m ɛ.⁵¹/ɛ	4 7 4 4 7	AXMBZ	MYMME	6	6.M.C 6.Y.V 6.M.c 6.M.C 6.E.V	2.0 1.5 1.1 1.75 0.8	mu.⁵¹/ummɛ.⁵¹/ɛ	0	2589	m u.⁵¹/u m m ɛ.⁵¹/ɛ
4510	oil	KFKMashi1	mʊ́mê ~ mêː /ø	m ʊ.⁵/ʊ m e.⁵¹/e	4 7 4 7	AXBZ	MYME	22	22.M.C 22.Y.V 22.M.C 22.E.V	2.0 1.5 1.75 0.8	mʊ.⁵/ʊme.⁵¹/e	0	2589	m ʊ.⁵/ʊ - m e.⁵¹/e
4511	oil	ABSMissong1	fìŋkǒː / àŋkǒː	f i.¹/i ŋ k oː.¹⁵/oː	3 7 4 1 7	AXMBZ	BINKU	1	1.B.C 1.I.V 1.N.c 1.K.C 1.U.V	2.0 1.5 1.1 1.75 0.8	fi.¹/iŋkoː.¹⁵/oː	0	2587	f i.¹/i ŋ k - - oː.¹⁵/oː
4512	oil	AGAMissong2	àŋkó/àŋkǒmū	a.¹/a ŋ k o.⁵/o	7 4 1 7	XMBZ	ANKU	2	2.A.V 2.N.c 2.K.C 2.U.V	1.5 1.1 1.75 0.8	a.¹/aŋko.⁵/o	0	2587	- a.¹/a ŋ k - - o.⁵/o
14967	oil	NCCMumfu4	mʲé / mʲé	m j e.⁵/e	4 6 7	ACX	MJE	32	32.M.C 32.J.C 32.E.V	2.0 1.5 1.5	mje.⁵/e	0	2588	m j e.⁵/e
14968	oil	MEAMumfu3	mʲé / mʲé	m j e.⁵/e	4 6 7	ACX	MJE	28	28.M.C 28.J.C 28.E.V	2.0 1.5 1.5	mje.⁵/e	0	2588	m j e.⁵/e
15419	oil	NMSMissong4	àŋkǒː / àŋkǒː	a.¹/a ŋ k oː.¹⁵/oː	7 4 1 7	XMBZ	ANKU	44	44.A.V 44.N.c 44.K.C 44.U.V	1.5 1.1 1.75 0.8	a.¹/aŋkoː.¹⁵/oː	0	2587	- a.¹/a ŋ k - - oː.¹⁵/oː
15420	oil	NDNMissong5	àŋkǒː / àŋkǒː	a.¹/a ŋ k oː.¹⁵/oː	7 4 1 7	XMBZ	ANKU	34	34.A.V 34.N.c 34.K.C 34.U.V	1.5 1.1 1.75 0.8	a.¹/aŋkoː.¹⁵/oː	0	2587	- a.¹/a ŋ k - - oː.¹⁵/oː
15869	oil	BAAMashi4	mêː / mêː	m eː.⁵¹/eː	4 7	AX	ME	5	5.M.C 5.E.V	2.0 1.5	meː.⁵¹/eː	0	2589	m eː.⁵¹/eː - - -
15870	oil	NCMMashi5	ḿmɛ̂ / mʊ́mmɛ̂	m.⁵/m m ɛ.⁵¹/ɛ	4 4 7	ACZ	MME	33	33.M.C 33.M.C 33.E.V	2.0 1.5 0.8	m.⁵/mmɛ.⁵¹/ɛ	0	2589	m.⁵/m - - m ɛ.⁵¹/ɛ
17155	oil	NFKBiya7	ŋ̀kʷǔː / ŋ̀kʊ̃̌ː	ŋ.¹/ŋ kʷ uː.¹⁵/uː	4 1 7	ACZ	NKY	37	37.N.C 37.K.C 37.Y.V	2.0 1.5 0.8	ŋ.¹/ŋkʷuː.¹⁵/uː	0	2587	- - ŋ.¹/ŋ kʷ - - uː.¹⁵/uː
17156	oil	FBCBiya8	ŋ̀kʷǔːŋ / ø	ŋ.¹/ŋ kʷ uː.¹⁵/uː ŋ	4 1 7 4	ACYN	NKYN	13	13.N.C 13.K.C 13.Y.V 13.N.c	2.0 1.5 1.3 0.8	ŋ.¹/ŋkʷuː.¹⁵/uːŋ	0	2587	- - ŋ.¹/ŋ kʷ uː.¹⁵/uː ŋ -
17157	oil	ENBBiya1	ŋ̀kʊ̃̌ː	ŋ.¹/ŋ k ʊ̃ː.¹⁵/ʊ̃ː	4 1 7	ACZ	NKY	12	12.N.C 12.K.C 12.Y.V	2.0 1.5 0.8	ŋ.¹/ŋkʊ̃ː.¹⁵/ʊ̃ː	0	2587	- - ŋ.¹/ŋ k - - ʊ̃ː.¹⁵/ʊ̃ː
17158	oil	ICNBiya2	ŋ̀kʊ̃́ː	ŋ.¹/ŋ k ʊ̃ː.⁵/ʊ̃ː	4 1 7	ACZ	NKY	14	14.N.C 14.K.C 14.Y.V	2.0 1.5 0.8	ŋ.¹/ŋkʊ̃ː.⁵/ʊ̃ː	0	2587	- - ŋ.¹/ŋ k - - ʊ̃ː.⁵/ʊ̃ː
