ID	Concept	Doculect	Value	Tokens
8340	1531_wovenbowl	KJSFang2	kə̀ŋkxɛ̀ŋ / bə̀ŋkwɛ̀ŋ	k ə ¹ ŋ kˣ ɛ ¹ ŋ
8341	1415_tray	APBMumfu1	nsàː / ǹsàːbə́	n s aː ¹
8342	709_injunctionorder	KMNAjumbu2	ndzú / àndzú	n d z u ¹
8343	709_injunctionorder	LFNMundabli1	kə̄la᷇ːŋ / kə́la᷇ːŋ	k ə ³ l aː ⁵ ³ ŋ
8344	709_injunctionorder	NINMundabli4	tsə̀ / tsə̀bó	ts ə ¹
8345	709_injunctionorder	TNTMunken2	ála᷇ːŋ / bíla᷇ːŋ	a ⁵ l aː ⁵ ³ ŋ
8346	709_injunctionorder	WCANgun1	kə̀la᷇ːŋ / bìla᷇ːŋ	k ə ¹ l aː ⁵ ³ ŋ
8347	709_injunctionorder	AOMNgun2	kə̀la᷇ːŋ / bìla᷇ːŋ	k ə ¹ l aː ⁵ ³ ŋ
8348	709_injunctionorder	APBMumfu1	tsàʔ / tsâʔbə̌	ts a ¹ ʔ
8349	709_injunctionorder	DNMMumfu2	tsàː~tsàʔà / tsàːbə́~tsàʔà	ts aː ¹
8350	709_injunctionorder	BKBMashi2	álâŋ / bʊᶅâŋ	a ⁵ l a ⁵ ¹ ŋ
8351	709_injunctionorder	ABSMissong1	ìkə̀m / àkə̀m	i ¹ k ə ³ m
8352	709_injunctionorder	AGAMissong2	kɪ̀láŋ / bìláŋbī	k ɪ ¹ l a ⁵ ŋ
8353	1481_wallshelf	NMAAbar1	ǹndʒàː / gbwɪ̀ndʒà	n ¹ n dʒ aː ¹
8354	1481_wallshelf	NACAbar2	ndʒyàː / bə̀ndʒyàː	n dʒ j aː ¹
8355	1481_wallshelf	KEMBuu1	ŋgàː / bə̀ŋgàː	ŋ g aː ¹
8356	1481_wallshelf	KCYBuu2	ŋgɣàː / bə̀ŋgɣàː	ŋ g ɣ aː ¹
8357	1481_wallshelf	ZKGKung1	ŋgɣə̀à / sə̀ŋgɣə̀à	ŋ g ɣ ə ¹ a ¹
8358	1481_wallshelf	BNMKung2	ŋgɣə̀ː / sə̀ŋgɣə̀ː	ŋ g ɣ əː ¹
8359	1481_wallshelf	LFNMundabli1	ŋgyà /ŋgyâbó	ŋ g j a ¹
8360	1481_wallshelf	NINMundabli4	ŋgyâ / ŋguâbó	ŋ g j a ⁵ ¹
8361	1481_wallshelf	NEAMunken1	àtɔ́ / bítɔ́ːlə́	a ¹ t ɔ ⁵
8362	1481_wallshelf	TNTMunken2	àtɔ́ / bìtɔ́	a ¹ t ɔ ⁵
8363	1481_wallshelf	WCANgun1	ndʒǎ (mé) / bɛ̀ndʒǎ (mé)	n dʒ a ¹ ⁵
8364	1481_wallshelf	APBMumfu1	ŋgyâː / ŋgyâːbə́	ŋ g j aː ⁵ ¹
8365	1481_wallshelf	BKBMashi2	ŋ̀gàːtə̀ / bʊ̀ŋgàːtə̀	ŋ ¹ g aː ¹ t ə ¹
8366	1481_wallshelf	KFKMashi1	ŋ̀gɣàːtə̀ / bʊ̀ŋgɣàːtə̀	ŋ ¹ g ɣ aː ¹ t ə ¹
8367	1481_wallshelf	ABSMissong1	kìtʊ́ / bìtʊ́	k i ¹ t ʊ ⁵
8368	1481_wallshelf	AGAMissong2	kɪ́tɔ́ / bítɔ᷇ːbí	k ɪ ⁵ t ɔ ⁵
8369	634_hangedceiling	NACAbar2	kə̀tɑ̀ː~kə̀tə̀à / bìtɑ̀ː	k ə ¹ t ɑː ¹
8370	634_hangedceiling	KEMBuu1	ga᷇ːm / kə́ga᷇ːmtə́	g aː ⁵ ³ m
8371	634_hangedceiling	ZKGKung1	úbœ̂~bœ̂ / sə̀bœ̂	u ¹ b œ ⁵ ¹
8372	634_hangedceiling	BNMKung2	kə́œ᷇ː / ʊ́bœ᷇ː	k ə ⁵ œː ⁵ ³
8373	265_chairbamboo	NMAAbar1	ŋkàlò / gbwɪ̀ŋkàlò	ŋ k a ¹ l o ¹
8374	265_chairbamboo	NACAbar2	ŋkàlò~ŋkálô / bə̀ŋkálô	ŋ k a ¹ l o ¹
8375	265_chairbamboo	KEMBuu1	kə̀mkpókòkə́fʊ̂ / bə̀mkpókpòbə́fʊ̂	k ə ³ m kp o ⁵ k o ¹ k ə ⁵ f ʊ ¹ ⁵
8376	265_chairbamboo	ZKGKung1	kókóɪ́ / ʊ́kóɪ́	k o ⁵ k o ⁵ ɪ ⁵
8377	265_chairbamboo	BNMKung2	kókóɪ́ / ʊ́kóɪ́	k o ⁵ k o ⁵ ɪ ⁵
8378	813_ladder	NVBAbar7	òkó~òkʷó / ɪ̀kʷówɛ̀	o ¹ k o ⁵
8379	813_ladder	ECLAbar8	ʊ̀kʷó / ɪ̄kʷó	ʊ ¹ kʷ o ⁵
8380	813_ladder	NMAAbar1	úkó / kíkó	u ¹ k o ⁵
8381	813_ladder	NACAbar2	ʊ̄kwóː~ʊ̀kóː / kīkwóː	ʊ ³ k w oː ⁵
8382	813_ladder	NEMAjumbu9	kʷə́nə́ / kə̀kʷə́nə́	kʷ ə ⁵ n ə ⁵
8383	813_ladder	NVIAjumbu1	kwə́nə́ / ə̀kə̀kwə́nə́	k w ə ⁵ n ə ⁵
8384	813_ladder	KMNAjumbu2	kwóːnə́ / bə̀kwóːnə́~kə̀kwóːnə́	k w oː ⁵ n ə ⁵
8385	813_ladder	KDCAjumbu10	kʷə́nə́ / kə́kʷə́nə́	kʷ ə ⁵ n ə ⁵
8386	813_ladder	ENBBiya1	ʊ̀kɔ́n / kə̀kɔ́n	ʊ ¹ k ɔ ⁵ n
8387	813_ladder	ICNBiya2	ʊ̀kʷə́n / ɪ̀kʷə́n	ʊ ¹ kʷ ə ⁵ n
8388	813_ladder	NNBBuu3	kó / kə̀kóːtə́	k o ⁵
8389	813_ladder	MNJBuu4	kō / kə̀ko᷇ːtə̄	k o ³
8390	813_ladder	KEMBuu1	ko᷇ː / kə̀ko᷇ːtə́	k oː ⁵ ³
8391	813_ladder	KCYBuu2	ko᷇ː / kə̀ko᷇ːtə́	k oː ⁵ ³
8392	813_ladder	KHKFang12	ko᷇ː / tə̀ko᷇ː	k oː ⁵ ³
8393	813_ladder	DPNFang13	ko᷇ː / tə̀ko᷇ː	k oː ⁵ ³
8394	813_ladder	KDVFang1	ko᷇ / tə̀ko᷇	k o ⁵
8395	813_ladder	KJSFang2	ko᷇ / tə̀ko᷇	k o ⁵
8396	813_ladder	JGYKoshin3	kə̀ntɛ́ː / bə̀ntɛ́ː	k ə ¹ n t ɛː ⁵
8397	813_ladder	TELKoshin4	kə̀ntɛ́ː / bə̀ntɛ́	k ə ¹ n t ɛː ⁵
8398	813_ladder	MRYKoshin2	kə̀ntɛ̌ː / ø	k ə ¹ n t ɛː ¹ ⁵
8399	813_ladder	KCSKung3	ʊ́kɔ́ʔ / m̀kɔ́ʔ	ʊ ⁵ k ɔ ⁵ ʔ
8400	813_ladder	NJSKung4	ʊ́kɔ́ʔ / ḿkɔ́ʔ	ʊ ⁵ k ɔ ⁵ ʔ
8401	813_ladder	ZKGKung1	kɔ́ʔ / úkɔ́ʔ~sə̀kɔ́ʔ	k ɔ ⁵ ʔ
8402	813_ladder	BNMKung2	kɔ́ʔ / sə̀kɔ́ʔ	k ɔ ⁵ ʔ
8403	813_ladder	NMNMundabli3	kʷɛ̄n / kʷɛ̄n	kʷ ɛ ³ n
8404	813_ladder	CENMundabli2	kʷɛ̄n / kʷɛ́n	kʷ ɛ ³ n
8405	813_ladder	LFNMundabli1	kwɛ́n / kwɛ́nkó	k w ɛ ⁵ n
8406	813_ladder	NINMundabli4	kwə́n / kwə́nkə́	k w ə ⁵ n
8407	813_ladder	NGTMunken3	ʊ́kó / kìkɔ̀ːlə́	ʊ ⁵ k o ⁵
8408	813_ladder	NUNMunken4	ʊ́kɔ́ / ɪ́kɔ́	ʊ ⁵ k ɔ ⁵
8409	813_ladder	NEAMunken1	ʊ́kɔ́ / ɪ́kɔ́~kɪ́kɔ́ːlə́	ʊ ⁵ k ɔ ⁵
8410	813_ladder	TNTMunken2	ʊ̀kɔ́ / kìkɔ́ːlə́	ʊ ¹ k ɔ ⁵
8411	813_ladder	MCANgun3	ʊ̀kʷɛ́n / bìʊ̀kʷɛ́n~àkʷɛ́n	ʊ ¹ kʷ ɛ ⁵ n
8412	813_ladder	KBMNgun4	ʊ̀kʷɛ́n / kə̀kʷə́n~ɪ̀kʷə́n	ʊ ¹ kʷ ɛ ⁵ n
8413	813_ladder	WCANgun1	ʊ́kwɛ́n / kʊ̄kwɛ́n ~kə́kǽ	ʊ ⁵ k w ɛ ⁵ n
8414	813_ladder	AOMNgun2	ʊ̀kwɛ́n / kə̀kwɛ́n	ʊ ¹ k w ɛ ⁵ n
8415	813_ladder	APBMumfu1	kpʊ᷇ː / kpʊ̂nkə́	kp ʊː ¹
8416	813_ladder	DNMMumfu2	kpʊ́n / kpʊ́nkə́	kp ʊ ⁵ n
8417	813_ladder	BKBMashi2	tʃāklɪ́ / bʊ̀ntʃáklɪ́	tʃ a ³ k l ɪ ⁵
8418	813_ladder	KFKMashi1	tʃàklɪ̂ / tʃáklɪ́	tʃ a ¹ k l ɪ ⁵ ¹
8419	813_ladder	ABSMissong1	ʊ̀kónə́ / ìkónə́	ʊ ¹ k o ⁵ n ə ⁵
8420	813_ladder	AGAMissong2	ʊ̀kónə́ / ìkónə́yī~	ʊ ¹ k o ⁵ n ə ⁵
8421	261_ceiling	NMAAbar1	ùsàhà / kìsàhà	o ¹ s a ¹ h a ¹
8422	261_ceiling	NACAbar2	ʊ̀sàhà / kìsàhà	ʊ ¹ s a ¹ h a ¹
8423	261_ceiling	NVIAjumbu1	ʃyàsə́ / àʃyàsə́	ʃ j a ¹ s ə ⁵
8424	261_ceiling	KMNAjumbu2	ʃyàsə́ / kə̀ʃyàsə́	ʃ j a ¹ s ə ⁵
8425	261_ceiling	KEMBuu1	sâsə́nə́~sásə́/kə̄sāsə́nə́~kə́sásə́nə́	s a ⁵ ¹ s ə ⁵ n ə ⁵
8426	261_ceiling	KCYBuu2	sáːnə́ / kə̀sàsə́nə́	s aː ⁵ n ə ⁵
8427	261_ceiling	KDVFang1	kə̀tʃyɛ́n / bə̀tʃyɛ́n	k ə ¹ tʃ j ɛ ⁵ n
8428	261_ceiling	KJSFang2	tsénə̄ / tə́tsénə̄	ts e ⁵ n ə ³
8429	261_ceiling	DPJKoshin1	wûŋ  /  tówûŋ	w u ⁵ ¹ ŋ
8430	261_ceiling	MRYKoshin2	ʃúá /  tówûŋ	ʃ u ¹ a ⁵
8431	261_ceiling	ZKGKung1	wùnɛ́ː / sə̀nɛ́ː	w o ¹ n ɛː ⁵
8432	261_ceiling	LFNMundabli1	súán / sūānkó	s u ¹ a ⁵ n
8433	261_ceiling	NINMundabli4	sɛ̄ / sɛ̄bó	s ɛ ³
8434	261_ceiling	NEAMunken1	ʊ́sáːnsə́ / bə̀nsànsə̀~kɪ́sānsə́	ʊ ⁵ s aː ⁵ n s ə ⁵
8435	261_ceiling	TNTMunken2	ʊ̀sànsə̀ / kìsànsə̀	ʊ ¹ s a ¹ n s ə ¹
8436	261_ceiling	WCANgun1	ʊ̀sàhà / kə̀sàhà ~àsàhà	ʊ ¹ s a ¹ h a ¹
8437	261_ceiling	AOMNgun2	ʊ̀sàhà / ɪ̀sàhà	ʊ ¹ s a ¹ h a ¹
8438	261_ceiling	APBMumfu1	sāːn / sāːnkə́	s aː ³ n
8439	261_ceiling	DNMMumfu2	sáːn / sāːnkə́	s aː ⁵ n
8440	261_ceiling	BKBMashi2	gba᷇ː / ga᷇ː	gb aː ⁵ ³
8441	261_ceiling	KFKMashi1	gba᷇ː / ga᷇ː	gb aː ⁵ ³
8442	261_ceiling	ABSMissong1	àsàhá / ìsàhá	a ¹ s a ¹ h a ⁵
8443	261_ceiling	AGAMissong2	ʊ̀sɔ̀hɔ̀ / ɪ̀sɔ́hɔ́yí	ʊ ¹ s ɔ ¹ h ɔ ¹
8444	175_box	NMAAbar1	kénténtán / bìnténtán	k e ⁵ n t e ⁵ n t a ⁵ n
8445	175_box	NACAbar2	kə̀ntə́ntán / bìntə́ntán	k ə ¹ n t ə ⁵ n t a ⁵ n
8446	175_box	NVIAjumbu1	kə̀ntáɲtáɲ / ə̀bə̀ntáɲtáɲ ~	k ə ¹ n t a ⁵ ɲ t a ⁵ ɲ
8447	175_box	KMNAjumbu2	kə̀ntáɲtáɲ / bə̀ntáɲtáɲ	k ə ¹ n t a ⁵ ɲ t a ⁵ ɲ
8448	175_box	KEMBuu1	tántán / bə̀ntántán	t a ⁵ n t a ⁵ n
8449	175_box	KCYBuu2	tántán / bə̀ntántán	t a ⁵ n t a ⁵ n
8450	175_box	KDVFang1	tántán / tə̀ntántán	t a ⁵ n t a ⁵ n
8451	175_box	KJSFang2	tántán / tə̀ntántán	t a ⁵ n t a ⁵ n
8452	175_box	ZKGKung1	kə́títáɪ̄ / útítáɪ̄	k ə ⁵ t i ⁵ t a ⁵ ɪ ³
8453	175_box	BNMKung2	kə́títáɪ̄ / útítáɪ̄	k ə ⁵ t i ⁵ t a ⁵ ɪ ³
8454	175_box	LFNMundabli1	kwà / kwàbó	k w a ¹
8455	175_box	NINMundabli4	kwà / kwàbó	k w a ¹
8456	175_box	NEAMunken1	àntə́ntán / bìntə́ntán	a ¹ n t ə ⁵ n t a ⁵ n
8457	175_box	TNTMunken2	àntə́ntán / bìntɨ́ntán	a ¹ n t ə ⁵ n t a ⁵ n
8458	175_box	WCANgun1	kə̀tə́ntán / bìtə́ntán	k ə ¹ t ə ⁵ n t a ⁵ n
8459	175_box	AOMNgun2	kə̀tɨ́ntáːn / bìtɨ́ntáːn	k ə ¹ t ɨ ⁵ n t aː ⁵ n
8460	175_box	APBMumfu1	tántán / tántán	t a ⁵ n t a ⁵ n
8461	175_box	DNMMumfu2	ǹtántán~sɔ̂ / ǹtántánbə́	n ¹ t a ⁵ n t a ⁵ n
8462	175_box	BKBMashi2	ntè / bʊ̀ntè	n t e ¹
8463	175_box	KFKMashi1	ntè / bʊ̀ntè	n t e ¹
8464	139_bed	NVBAbar7	kə̀kɥɪ́m / ɪ́kɥɪ́mbî	k ə ¹ k ɥ ɪ ⁵ m
8465	139_bed	ECLAbar8	kə̀kɥɪ́m~ákɥɪ́m / bìkɥɪ́m~kɥɪ́m	k ə ¹ k ɥ ɪ ⁵ m
8466	139_bed	NMAAbar1	kékɥɪ́m / bìkɥɪ́m	k e ⁵ k ɥ ɪ ⁵ m
8467	139_bed	NACAbar2	kə̀kɥɪ́m / bìkɥɪ́m	k ə ¹ k ɥ ɪ ⁵ m
8468	139_bed	NEMAjumbu9	bə̀zá / bə̀zá	b ə ¹ z a ⁵
8469	139_bed	NVIAjumbu1	bə̀zá / ə̀bə̀zá	b ə ¹ z a ⁵
8470	139_bed	KMNAjumbu2	kə̀zá / bə̀zá	k ə ¹ z a ⁵
8471	139_bed	KDCAjumbu10	bə́zá / bə́zálə́	b ə ⁵ z a ⁵
8472	139_bed	ENBBiya1	kə̀kʷɛ́ɲ / bìkʷɛ́ɲ	k ə ¹ kʷ ɛ ⁵ ɲ
8473	139_bed	ICNBiya2	kə̀kʷã́ ~ kə̀kʷàn / bìkʷán	k ə ¹ kʷ ã ⁵
8474	139_bed	NNBBuu3	kə̀yám / bə̀yám	k ə ¹ j a ⁵ m
8475	139_bed	MNJBuu4	kə̀yáŋə́ / bə̀yáŋmgbə́	k ə ¹ j a ⁵ ŋ ə ⁵
8476	139_bed	KEMBuu1	kə̀yáŋá ~ kə́yã́ː / bə̀yám~bə́yám	k ə ¹ j a ⁵ ŋ a ⁵
8477	139_bed	KCYBuu2	kə́yáŋə́ / bə̀yám	k ə ⁵ j a ⁵ ŋ ə ⁵
8478	139_bed	KHKFang12	gɑ᷇ː / bə́gɑ᷇ː	g ɑː ⁵ ³
8479	139_bed	DPNFang13	bə́gɑ᷇ː / bə́gɑ᷇ː	b ə ⁵ g ɑː ⁵ ³
8480	139_bed	KDVFang1	gɑ̂ː / bə̀gɑ̂ː	g aː ⁵ ¹
8481	139_bed	KJSFang2	bə́gɑ̂ː	b ə ⁵ g aː ⁵ ¹
8482	139_bed	JGYKoshin3	ø / bə́ʒĩ́ã́	b ə ⁵ ʒ ĩ ⁵ ã ⁵
8483	139_bed	TELKoshin4	ø / bə́ʒíá	b ə ⁵ ʒ i ⁵ a ⁵
8484	139_bed	DPJKoshin1	kə̀nfʷĩ̀  /  bə̀mfʷĩ̀	k ə ¹ n fʷ ĩ ¹
8485	139_bed	MRYKoshin2	bə̀dʒyã́ /  bə̀mfʷĩ̀	b ə ¹ dʒ j ã ⁵
8486	139_bed	ZKGKung1	úkxyê / mkxyê	u ¹ kˣ j e ⁵ ¹
8487	139_bed	BNMKung2	úkɥô / sə̀kɥô ~ mkɥô	u ¹ k ɥ o ⁵ ¹
8488	139_bed	NMNMundabli3	yɔ́m / yɔ́m	j ɔ ⁵ m
8489	139_bed	CENMundabli2	yɔ̄m / yɔ́m	j ɔ ³ m
8490	139_bed	LFNMundabli1	yɔ́m / yɔ́mbó	j ɔ ⁵ m
8491	139_bed	NINMundabli4	yɔ̄m / yɔ̄mbō	j ɔ ³ m
8492	139_bed	NGTMunken3	ákʊ́ŋ / bíkʊ́ŋ	a ⁵ k ʊ ⁵ ŋ
8493	139_bed	NUNMunken4	àkʊ́ŋ / bìkʊ́ŋ	a ¹ k ʊ ⁵ ŋ
8494	139_bed	NEAMunken1	ákʊ́ŋ / bíkʊ́ŋ	a ⁵ k ʊ ⁵ ŋ
8495	139_bed	TNTMunken2	àkʊ́ŋ / bìkʊ́ŋ	a ¹ k ʊ ⁵ ŋ
8496	139_bed	MCANgun3	kə̀kʷɔ́ŋə́~àkʷɔ́ŋə́/bìkʷɔ́ŋə́~ɪ̀kʷɔ́ŋə́	k ə ¹ kʷ ɔ ⁵ ŋ ə ⁵
8497	139_bed	KBMNgun4	kə̀kʷóŋə́ /bìkʷóŋə́	k ə ¹ kʷ o ⁵ ŋ ə ⁵
8498	139_bed	WCANgun1	kə́kwɔ́ŋɔ́ / bíkwɔ́ŋə́	k ə ⁵ k w ɔ ⁵ ŋ ɔ ⁵
8499	139_bed	AOMNgun2	kə̀kwɔ̀ŋə́ / bíkwɔ̀ŋə́	k ə ¹ k w ɔ ¹ ŋ ə ⁵
8500	139_bed	APBMumfu1	yáːm / yám~yá͏ːmbə́	j aː ⁵ m
8501	139_bed	DNMMumfu2	yáːm / yáːmbə́~yáːm	j aː ⁵ m
8502	139_bed	BKBMashi2	ánáŋ / bínáŋ	a ⁵ n a ⁵ ŋ
8503	139_bed	KFKMashi1	ánáŋ / bínáŋ	a ⁵ n a ⁵ ŋ
8504	139_bed	ABSMissong1	kína᷇ːŋ / bínâŋ	k i ⁵ n aː ⁵ ³ ŋ
8505	139_bed	AGAMissong2	kínáŋ / bínáŋbí	k i ⁵ n a ⁵ ŋ
8506	264_chair	NVBAbar7	kə̀mgbó / ɪ̀mgbóbî	k ə ³ m gb o ⁵
8507	264_chair	ECLAbar8	ŋkàlò / bʷɪ̀ŋkàlò	ŋ k a ¹ l o ¹
8508	264_chair	NMAAbar1	kémgbó / bìmgbó	k e ⁵ m gb o ⁵
8509	264_chair	NACAbar2	kə̀mgbó / bìmgbó	k ə ³ m gb o ⁵
8510	264_chair	NEMAjumbu9	kə̀ⁿkʲâŋ / bə̀ⁿkʲâŋ	k ə ¹ n kʲ a ⁵ ¹ ŋ
8511	264_chair	NVIAjumbu1	kə̀ŋkyâŋ / ə̀bə̀ŋkyâŋ~bə̀ŋkyâŋ	k ə ¹ ŋ k j a ⁵ ¹ ŋ
8512	264_chair	KMNAjumbu2	kə̀ŋkya᷇ŋ / bə̀ŋkyâŋ	k ə ¹ ŋ k j a ⁵ ³ ŋ
8513	264_chair	KDCAjumbu10	kə̀ⁿkʲâŋ / bə̀ⁿkʲâŋ	k ə ¹ n kʲ a ⁵ ¹ ŋ
8514	264_chair	ENBBiya1	m̀kpàː / bə̀mkpàː~bàmkpàː	m ¹ kp aː ¹
8515	264_chair	ICNBiya2	mkpàlə̀ / bə̀mkpàlə̀	m kp a ¹ l ə ¹
8516	264_chair	NNBBuu3	ŋ̀kxə̂nə̀ / bə̀ŋkxə̂nə̀	ŋ ¹ kˣ ə ⁵ ¹ n ə ¹
8517	264_chair	MNJBuu4	kə̀mkpôkə̀ / bə̀mkpôkpə̀	k ə ³ m kp o ⁵ ¹ k ə ¹
8518	264_chair	KCYBuu2	ŋkxə̂ːnə̀ / bə̀ŋkxə̂nə̀	ŋ kˣ əː ⁵ ¹ n ə ¹
8519	264_chair	KHKFang12	kê / bə̀kê	k e ⁵ ¹
8520	264_chair	DPNFang13	kə̀kɪ̂~kə̀kê / bə̀kɪ̂	k ə ¹ k ɪ ⁵ ¹
8521	264_chair	KDVFang1	kə̀kê / bə̀kê	k ə ¹ k e ⁵ ¹
8522	264_chair	KJSFang2	kə́kɪ̂ / bə́kɪ̂	k ə ⁵ k ɪ ⁵ ¹
8523	264_chair	JGYKoshin3	kə́gə́ŋə̄ / bə́gə́ŋə̄	k ə ⁵ g ə ⁵ ŋ ə ³
8524	264_chair	TELKoshin4	kə̄kə̂ / bə̀kə̂	k ə ³ k ə ⁵ ¹
8525	264_chair	DPJKoshin1	kə̀ŋkʷàŋkʷàŋ  /  bə̀ŋkʷàŋkʷàŋ	k ə ¹ ŋ kʷ a ¹ ŋ kʷ a ¹ ŋ
8526	264_chair	MRYKoshin2	kə̀kə̂ /  bə̀ŋkʷàŋkʷàŋ	k ə ¹ k ə ⁵ ¹
8527	264_chair	KCSKung3	kə́kóʲ / ḿkóʲ	k ə ⁵ k o ⁵ j
8528	264_chair	NJSKung4	kə̀kóʲ / m̀kóʲ	k ə ¹ k o ⁵ j
8529	264_chair	ZKGKung1	kókóɪ́ / m̀kóɪ́	k o ⁵ k o ⁵ ɪ ⁵
8530	264_chair	BNMKung2	kə́kóí / ʊ́kóí	k ə ⁵ k o ⁵ i ⁵
8531	264_chair	NMNMundabli3	m̀kpɒ̌ŋ / m̀kpɒ̌ŋ	m ¹ kp ɒ ¹ ⁵ ŋ
8532	264_chair	CENMundabli2	ŋ̀kɛ̀ːɦ / ŋ̀kɛ̂ːɦ	ŋ ¹ k ɛː ¹ ɦ
8533	264_chair	LFNMundabli1	mkpɔ̌ŋ / mkpɔ̌ŋbó	m kp ɔ ¹ ⁵ ŋ
8534	264_chair	NINMundabli4	m̀kpɔ̌ŋ / m̀kpɔ̀ŋbó	m ¹ kp ɔ ¹ ⁵ ŋ
8535	264_chair	NGTMunken3	m̀kpàlə̀ / bə̀mkpàlə̀	m ¹ kp a ¹ l ə ¹
8536	264_chair	NUNMunken4	m̀kpàː / bìmkpàlə̀	m ¹ kp aː ¹
8537	264_chair	NEAMunken1	mkpàlə̀ / bə̀mkpàlə̀	m kp a ¹ l ə ¹
8538	264_chair	TNTMunken2	m̀kpàlə́ / bə̀nmkpàlə́	m ¹ kp a ¹ l ə ⁵
8539	264_chair	MCANgun3	ⁿkpǎː / bɛ̀ⁿkpǎː~àⁿkpǎː	n kp aː ¹ ⁵
8540	264_chair	KBMNgun4	ⁿkpǎː / bə̀ⁿkpǎː	n kp aː ¹ ⁵
8541	264_chair	WCANgun1	m̀kpǎː / bɛ̀mkpǎ	m ¹ kp aː ¹ ⁵
8542	264_chair	AOMNgun2	m̀kpǎː / bɛ́mkpǎː	m ¹ kp aː ¹ ⁵
8543	264_chair	APBMumfu1	ŋ̄kāk / ŋkâkbə̌	ŋ ³ k a ³ k
8544	264_chair	DNMMumfu2	ŋkàk / ŋkâʔyə̌	ŋ k a ¹ k
8545	264_chair	BKBMashi2	átáɣə̄ / bítáɣə́~átáɣà / bítáɣà	a ⁵ t a ⁵ ɣ ə ³
8546	264_chair	KFKMashi1	átágə̄ / bítáɣə̄	a ⁵ t a ⁵ g ə ³
8547	264_chair	ABSMissong1	ŋkàŋə̀ / bàŋkànə̀	ŋ k a ¹ ŋ ə ¹
8548	264_chair	AGAMissong2	ŋkàŋə̀ / bàŋkànə̀bú	ŋ k a ¹ ŋ ə ¹
8549	500_fence	NVBAbar7	ɪ̀kàfò / ɪ̀káfókɪ̂	ɪ ¹ k a ¹ f o ¹
8550	500_fence	ECLAbar8	ɪ̀kàfò / kìkáfō	ɪ ¹ k a ¹ f o ¹
8551	500_fence	NMAAbar1	ìkàfò / kìkáfō	i ¹ k a ¹ f o ¹
8552	500_fence	NACAbar2	ìkàfò / kíkáfō	i ¹ k a ¹ f o ¹
8553	500_fence	NEMAjumbu9	ⁿbɛ̀lə̀ / àⁿbɛ̀lə̀	n b ɛ ¹ l ə ¹
8554	500_fence	NVIAjumbu1	mbéːlə̀ / àmbéːlə̀	m b eː ⁵ l ə ¹
8555	500_fence	KMNAjumbu2	mbɛ̀ːlə̀ / àmbɛ̀ːlə̀	m b ɛː ¹ l ə ¹
8556	500_fence	KDCAjumbu10	ⁿbɛ̀lə̀ / àⁿbɛ̀ːlə̀	n b ɛ ¹ l ə ¹
8557	500_fence	ENBBiya1	ɪ̀kàfə̀ / kə̀káfə̀	ɪ ¹ k a ¹ f ə ¹
8558	500_fence	ICNBiya2	ɪ̀kə̀fə̀~ɪ̀kàfə̀ / kə̀kə̀fə̀	ɪ ¹ k ə ¹ f ə ¹
8559	500_fence	NNBBuu3	mbàːn / bə̀mbàːn	m b aː ¹ n
8560	500_fence	MNJBuu4	mbàːn / bə̀mbàːn	m b aː ¹ n
8561	500_fence	KEMBuu1	mbàːn / bə̀mbàːn	m b aː ¹ n
8562	500_fence	KCYBuu2	mbàːn / bə̀mbàːn	m b aː ¹ n
8563	500_fence	KHKFang12	ⁿbɛ̀n / bə̀ⁿbɛ̀n	n b ɛ ¹ n
8564	500_fence	DPNFang13	ⁿbɛ̀n / bə̀ⁿbɛ̀n	n b ɛ ¹ n
8565	500_fence	KDVFang1	mbɛ̀ːn (ə̀) / bə̀mbɛ̌ːn	m b ɛː ¹ n
8566	500_fence	JGYKoshin3	ⁿbàɲ / bə̀ⁿbàɲ	n b a ¹ ɲ
8567	500_fence	TELKoshin4	ⁿbàɲ / bə̀ⁿbàɲ	n b a ¹ ɲ
8568	500_fence	DPJKoshin1	mbàɲ  /  bòmbàɲ	m b a ¹ ɲ
8569	500_fence	MRYKoshin2	mbàɲ /  bòmbàɲ	m b a ¹ ɲ
8570	500_fence	KCSKung3	mbàʲ / sə̀mbàʲ	m b a ¹ j
8571	500_fence	NJSKung4	mbàʲ / sə̀mbàʲ	m b a ¹ j
8572	500_fence	ZKGKung1	mbàɪ̀ / sə̀mbàɪ̀	m b a ¹ ɪ ¹
8573	500_fence	BNMKung2	mbàɪ̀ / sə̀mbàɪ̀	m b a ¹ ɪ ¹
8574	500_fence	NMNMundabli3	mbàɲ / mbâɲ	m b a ¹ ɲ
8575	500_fence	CENMundabli2	mbàɦn / mbâɦn	m b a ¹ ɦ n
8576	500_fence	LFNMundabli1	mbàːn /mbàːnbó	m b aː ¹ n
8577	500_fence	NINMundabli4	mbàɦ ~mbàn / mbàːnbó	m b a ¹ ɦ
8578	500_fence	NGTMunken3	ɪ̀kə̀fə̀ / kìkə́fə́	ɪ ¹ k ə ¹ f ə ¹
8579	500_fence	NUNMunken4	ɪ̀kə̀fə̀ / bíkə́fə̄ ~ kíkə́fə́	ɪ ¹ k ə ¹ f ə ¹
8580	500_fence	NEAMunken1	mbàn(ə̀)/ bə̀mbàn(ə́)	m b a ¹ n
8581	500_fence	TNTMunken2	ɪ̀kàfə̀ / kìkáfə̄	ɪ ¹ k a ¹ f ə ¹
